Cust_num,Region,Age,Order_Quantity,Customer_Type,Overall_Satisfaction
5519,1,48,9,Non_Prime,Dis Satisfied
5520,1,35,43,Prime,Satisfied
5521,0,66,16,Prime,Dis Satisfied
5522,0,34,17,Prime,Dis Satisfied
5523,0,53,37,Non_Prime,Dis Satisfied
5524,0,59,33,Prime,Dis Satisfied
5525,1,33,92,Prime,Satisfied
5526,0,44,39,Prime,Satisfied
5527,1,59,19,Non_Prime,Dis Satisfied
5528,1,38,33,Prime,Satisfied
5529,0,32,69,Prime,Satisfied
5530,1,47,29,Prime,Dis Satisfied
5531,1,64,20,Non_Prime,Dis Satisfied
5532,0,66,35,Prime,Dis Satisfied
5533,1,45,77,Prime,Satisfied
5534,0,26,78,Prime,Satisfied
5535,1,34,31,Prime,Dis Satisfied
5536,0,38,93,Prime,Satisfied
5537,1,31,22,Prime,Dis Satisfied
5538,1,49,20,Prime,Dis Satisfied
5539,1,22,92,Prime,Satisfied
5540,1,25,39,Prime,Satisfied
5541,0,24,54,Prime,Satisfied
5542,1,28,98,Prime,Satisfied
5543,1,26,72,Prime,Satisfied
5544,0,23,60,Prime,Satisfied
5545,0,51,18,Non_Prime,Dis Satisfied
5546,0,40,55,Non_Prime,Satisfied
5547,0,61,32,Prime,Dis Satisfied
5548,1,43,55,Prime,Satisfied
5549,0,63,37,Non_Prime,Dis Satisfied
5550,0,52,34,Non_Prime,Dis Satisfied
5551,1,33,35,Non_Prime,Dis Satisfied
5552,1,39,6,Non_Prime,Dis Satisfied
5553,0,30,59,Prime,Satisfied
5554,1,22,57,Non_Prime,Satisfied
5555,1,36,32,Prime,Dis Satisfied
5556,0,47,32,Non_Prime,Dis Satisfied
5557,1,43,38,Non_Prime,Satisfied
5558,0,32,37,Non_Prime,Dis Satisfied
5559,0,19,80,Prime,Satisfied
5560,1,25,35,Non_Prime,Satisfied
5561,0,35,40,Prime,Dis Satisfied
5562,1,32,61,Prime,Satisfied
5563,1,42,47,Non_Prime,Satisfied
5564,1,29,84,Non_Prime,Satisfied
5565,0,39,82,Prime,Satisfied
5566,1,43,8,Prime,Dis Satisfied
5567,1,37,60,Prime,Satisfied
5568,1,24,94,Non_Prime,Satisfied
5569,1,29,67,Non_Prime,Satisfied
5570,1,60,13,Non_Prime,Dis Satisfied
5571,1,64,39,Non_Prime,Dis Satisfied
5572,0,58,18,Prime,Dis Satisfied
5573,0,29,86,Prime,Satisfied
5574,1,23,100,Prime,Satisfied
5575,1,25,55,Non_Prime,Satisfied
5576,1,35,18,Prime,Dis Satisfied
5577,1,19,33,Non_Prime,Satisfied
5578,1,66,32,Non_Prime,Dis Satisfied
5579,0,26,37,Prime,Satisfied
5580,0,70,6,Non_Prime,Dis Satisfied
5581,1,55,20,Prime,Dis Satisfied
5582,0,43,41,Prime,Satisfied
5583,1,49,8,Non_Prime,Dis Satisfied
5584,0,39,37,Non_Prime,Dis Satisfied
5585,1,41,65,Non_Prime,Satisfied
5586,1,32,87,Non_Prime,Satisfied
5587,1,26,82,Prime,Satisfied
5588,1,30,31,Prime,Satisfied
5589,1,47,31,Prime,Dis Satisfied
5590,1,28,57,Prime,Satisfied
5591,0,41,31,Prime,Dis Satisfied
5592,0,48,13,Non_Prime,Dis Satisfied
5593,0,56,31,Non_Prime,Dis Satisfied
5594,1,24,76,Prime,Satisfied
5595,0,67,17,Prime,Dis Satisfied
5596,1,27,83,Non_Prime,Satisfied
5597,0,35,34,Non_Prime,Dis Satisfied
5598,1,27,96,Non_Prime,Satisfied
5599,0,68,28,Non_Prime,Dis Satisfied
5600,0,30,34,Prime,Dis Satisfied
5601,1,29,65,Prime,Satisfied
5602,0,23,76,Prime,Satisfied
5603,1,61,39,Prime,Dis Satisfied
5604,1,39,30,Non_Prime,Dis Satisfied
5605,1,45,96,Prime,Satisfied
5606,1,34,33,Non_Prime,Dis Satisfied
5607,1,34,20,Non_Prime,Dis Satisfied
5608,0,61,12,Non_Prime,Dis Satisfied
5609,1,26,76,Prime,Satisfied
5610,1,32,33,Non_Prime,Dis Satisfied
5611,0,39,33,Non_Prime,Dis Satisfied
5612,1,21,75,Non_Prime,Satisfied
5613,1,36,22,Non_Prime,Dis Satisfied
5614,0,46,40,Prime,Dis Satisfied
5615,1,30,32,Non_Prime,Dis Satisfied
5616,1,24,85,Prime,Satisfied
5617,0,42,61,Prime,Satisfied
5618,0,59,8,Prime,Dis Satisfied
5619,1,26,51,Prime,Satisfied
5620,0,24,79,Non_Prime,Satisfied
5621,0,64,11,Prime,Dis Satisfied
5622,0,35,29,Prime,Dis Satisfied
5623,1,52,7,Non_Prime,Dis Satisfied
5624,1,63,8,Non_Prime,Dis Satisfied
5625,1,59,40,Non_Prime,Dis Satisfied
5626,0,65,22,Non_Prime,Dis Satisfied
5627,1,39,17,Prime,Dis Satisfied
5628,0,38,16,Prime,Dis Satisfied
5629,1,30,13,Prime,Dis Satisfied
5630,0,39,5,Prime,Dis Satisfied
5631,1,42,29,Prime,Dis Satisfied
5632,1,34,27,Non_Prime,Dis Satisfied
5633,1,43,76,Non_Prime,Satisfied
5634,0,32,44,Prime,Satisfied
5635,0,41,89,Prime,Satisfied
5636,1,59,25,Prime,Dis Satisfied
5637,1,44,93,Prime,Satisfied
5638,0,40,20,Non_Prime,Dis Satisfied
5639,1,54,37,Non_Prime,Dis Satisfied
5640,0,28,59,Prime,Satisfied
5641,1,44,31,Prime,Satisfied
5642,0,60,16,Prime,Dis Satisfied
5643,1,29,85,Non_Prime,Satisfied
5644,0,25,49,Prime,Satisfied
5645,1,70,7,Non_Prime,Dis Satisfied
5646,0,25,78,Prime,Satisfied
5647,0,39,29,Non_Prime,Dis Satisfied
5648,1,29,80,Prime,Satisfied
5649,0,52,23,Prime,Dis Satisfied
5650,1,32,24,Prime,Dis Satisfied
5651,0,38,33,Non_Prime,Dis Satisfied
5652,1,37,35,Prime,Satisfied
5653,1,39,29,Non_Prime,Dis Satisfied
5654,0,22,100,Prime,Satisfied
5655,0,19,96,Prime,Satisfied
5656,0,33,27,Prime,Dis Satisfied
5657,0,38,70,Prime,Satisfied
5658,1,59,37,Non_Prime,Dis Satisfied
5659,0,63,38,Prime,Dis Satisfied
5660,1,54,25,Non_Prime,Dis Satisfied
5661,1,18,99,Prime,Satisfied
5662,0,65,25,Prime,Dis Satisfied
5663,0,63,15,Prime,Dis Satisfied
5664,1,21,45,Prime,Satisfied
5665,0,31,50,Non_Prime,Satisfied
5666,1,35,94,Prime,Satisfied
5667,0,39,91,Prime,Satisfied
5668,0,23,53,Prime,Satisfied
5669,0,64,40,Prime,Dis Satisfied
5670,0,42,58,Prime,Satisfied
5671,0,30,26,Non_Prime,Dis Satisfied
5672,0,34,55,Prime,Satisfied
5673,0,62,31,Non_Prime,Dis Satisfied
5674,0,40,77,Prime,Satisfied
5675,0,54,9,Prime,Dis Satisfied
5676,1,52,23,Prime,Dis Satisfied
5677,0,64,17,Prime,Dis Satisfied
5678,1,61,26,Prime,Dis Satisfied
5679,0,40,7,Non_Prime,Dis Satisfied
5680,1,20,97,Prime,Satisfied
5681,0,32,81,Prime,Satisfied
5682,0,36,26,Non_Prime,Dis Satisfied
5683,1,42,37,Prime,Dis Satisfied
5684,0,35,81,Prime,Satisfied
5685,0,41,62,Prime,Satisfied
5686,1,37,59,Non_Prime,Satisfied
5687,0,54,23,Non_Prime,Dis Satisfied
5688,1,37,58,Prime,Satisfied
5689,1,44,32,Prime,Dis Satisfied
5690,1,29,82,Prime,Satisfied
5691,1,59,16,Non_Prime,Dis Satisfied
5692,0,44,79,Non_Prime,Satisfied
5693,1,36,49,Prime,Satisfied
5694,0,45,34,Prime,Dis Satisfied
5695,1,47,10,Prime,Dis Satisfied
5696,1,25,48,Prime,Satisfied
5697,1,35,48,Prime,Satisfied
5698,1,50,29,Prime,Dis Satisfied
5699,0,27,42,Prime,Satisfied
5700,0,41,27,Non_Prime,Dis Satisfied
5701,1,30,13,Prime,Dis Satisfied
5702,1,36,58,Prime,Satisfied
5703,0,53,12,Non_Prime,Dis Satisfied
5704,1,59,32,Non_Prime,Dis Satisfied
5705,1,33,9,Non_Prime,Dis Satisfied
5706,1,57,24,Prime,Dis Satisfied
5707,0,20,79,Prime,Satisfied
5708,1,38,70,Prime,Satisfied
5709,0,53,31,Non_Prime,Dis Satisfied
5710,0,68,24,Non_Prime,Dis Satisfied
5711,1,47,6,Prime,Dis Satisfied
5712,0,61,18,Non_Prime,Dis Satisfied
5713,1,59,11,Non_Prime,Dis Satisfied
5714,1,46,37,Non_Prime,Dis Satisfied
5715,0,18,85,Prime,Satisfied
5716,1,69,36,Prime,Dis Satisfied
5717,0,29,88,Prime,Satisfied
5718,1,47,35,Non_Prime,Dis Satisfied
5719,1,23,74,Prime,Satisfied
5720,1,38,28,Prime,Dis Satisfied
5721,1,67,18,Prime,Dis Satisfied
5722,0,56,35,Non_Prime,Dis Satisfied
5723,1,26,51,Prime,Satisfied
5724,0,42,34,Non_Prime,Dis Satisfied
5725,0,69,14,Non_Prime,Dis Satisfied
5726,1,50,40,Prime,Dis Satisfied
5727,0,31,20,Non_Prime,Dis Satisfied
5728,0,57,17,Prime,Dis Satisfied
5729,0,38,74,Prime,Satisfied
5730,0,23,48,Prime,Satisfied
5731,0,18,71,Non_Prime,Satisfied
5732,0,49,8,Prime,Dis Satisfied
5733,0,20,95,Prime,Satisfied
5734,1,60,38,Non_Prime,Dis Satisfied
5735,0,33,74,Non_Prime,Satisfied
5736,1,25,44,Prime,Satisfied
5737,0,27,30,Prime,Satisfied
5738,1,67,11,Prime,Dis Satisfied
5739,1,33,11,Non_Prime,Dis Satisfied
5740,0,28,47,Prime,Satisfied
5741,1,65,23,Non_Prime,Dis Satisfied
5742,0,36,57,Prime,Satisfied
5743,0,33,72,Non_Prime,Satisfied
5744,0,30,30,Prime,Satisfied
5745,1,70,25,Prime,Dis Satisfied
5746,0,35,11,Prime,Dis Satisfied
5747,1,38,28,Prime,Dis Satisfied
5748,1,60,17,Non_Prime,Dis Satisfied
5749,1,39,40,Prime,Satisfied
5750,0,22,84,Prime,Satisfied
5751,1,41,35,Prime,Dis Satisfied
5752,1,31,83,Prime,Satisfied
5753,1,62,16,Non_Prime,Dis Satisfied
5754,0,23,80,Non_Prime,Satisfied
5755,0,36,32,Prime,Dis Satisfied
5756,1,60,34,Non_Prime,Dis Satisfied
5757,0,39,31,Prime,Dis Satisfied
5758,0,44,39,Non_Prime,Satisfied
5759,0,21,62,Prime,Satisfied
5760,1,39,5,Non_Prime,Dis Satisfied
5761,1,18,86,Prime,Satisfied
5762,1,31,20,Prime,Dis Satisfied
5763,0,36,65,Prime,Satisfied
5764,1,19,65,Non_Prime,Satisfied
5765,0,52,26,Non_Prime,Dis Satisfied
5766,0,21,60,Non_Prime,Satisfied
5767,0,64,26,Non_Prime,Dis Satisfied
5768,1,64,20,Non_Prime,Dis Satisfied
5769,0,19,78,Prime,Satisfied
5770,1,35,47,Prime,Satisfied
5771,1,40,12,Prime,Dis Satisfied
5772,1,25,45,Prime,Satisfied
5773,1,35,6,Non_Prime,Dis Satisfied
5774,1,42,22,Non_Prime,Dis Satisfied
5775,0,36,22,Non_Prime,Dis Satisfied
5776,1,40,67,Non_Prime,Satisfied
5777,1,40,83,Prime,Satisfied
5778,1,45,79,Prime,Satisfied
5779,0,49,9,Prime,Dis Satisfied
5780,1,42,72,Prime,Satisfied
5781,0,32,27,Prime,Dis Satisfied
5782,0,61,40,Non_Prime,Dis Satisfied
5783,0,63,5,Non_Prime,Dis Satisfied
5784,0,33,81,Prime,Satisfied
5785,0,54,32,Prime,Dis Satisfied
5786,1,37,89,Prime,Satisfied
5787,1,68,23,Non_Prime,Dis Satisfied
5788,0,33,35,Prime,Satisfied
5789,1,18,94,Prime,Satisfied
5790,0,67,15,Non_Prime,Dis Satisfied
5791,0,43,17,Non_Prime,Dis Satisfied
5792,0,41,27,Non_Prime,Dis Satisfied
5793,0,23,31,Prime,Satisfied
5794,1,50,17,Non_Prime,Dis Satisfied
5795,0,18,92,Prime,Satisfied
5796,0,39,18,Prime,Dis Satisfied
5797,0,38,53,Prime,Satisfied
5798,0,32,5,Non_Prime,Dis Satisfied
5799,0,35,30,Non_Prime,Dis Satisfied
5800,1,62,38,Non_Prime,Dis Satisfied
5801,1,52,6,Non_Prime,Dis Satisfied
5802,1,29,69,Prime,Satisfied
5803,0,32,37,Non_Prime,Dis Satisfied
5804,1,65,27,Prime,Dis Satisfied
5805,0,25,31,Prime,Satisfied
5806,0,55,20,Non_Prime,Dis Satisfied
5807,1,32,96,Non_Prime,Satisfied
5808,0,45,27,Non_Prime,Dis Satisfied
5809,1,37,25,Non_Prime,Dis Satisfied
5810,1,30,51,Non_Prime,Satisfied
5811,0,32,46,Non_Prime,Satisfied
5812,0,58,21,Non_Prime,Dis Satisfied
5813,0,57,13,Prime,Dis Satisfied
5814,0,57,22,Non_Prime,Dis Satisfied
5815,1,19,94,Prime,Satisfied
5816,0,27,86,Prime,Satisfied
5817,0,22,58,Prime,Satisfied
5818,0,37,46,Non_Prime,Satisfied
5819,1,50,24,Non_Prime,Dis Satisfied
5820,1,37,24,Non_Prime,Dis Satisfied
5821,0,69,9,Prime,Dis Satisfied
5822,0,31,41,Prime,Satisfied
5823,0,34,25,Prime,Dis Satisfied
5824,1,18,83,Prime,Satisfied
5825,1,57,35,Prime,Dis Satisfied
5826,1,59,11,Prime,Dis Satisfied
5827,1,31,17,Non_Prime,Dis Satisfied
5828,1,22,45,Prime,Satisfied
5829,1,47,23,Prime,Dis Satisfied
5830,0,70,13,Non_Prime,Dis Satisfied
5831,1,62,33,Prime,Dis Satisfied
5832,0,62,17,Non_Prime,Dis Satisfied
5833,1,65,40,Prime,Dis Satisfied
5834,0,39,36,Non_Prime,Dis Satisfied
5835,0,35,6,Prime,Dis Satisfied
5836,0,21,38,Prime,Satisfied
5837,1,23,70,Non_Prime,Satisfied
5838,0,44,69,Prime,Satisfied
5839,1,58,39,Prime,Dis Satisfied
5840,1,33,40,Non_Prime,Dis Satisfied
5841,1,32,91,Prime,Satisfied
5842,0,45,5,Prime,Dis Satisfied
5843,0,46,18,Prime,Dis Satisfied
5844,1,67,37,Non_Prime,Dis Satisfied
5845,0,34,92,Non_Prime,Satisfied
5846,1,23,34,Prime,Satisfied
5847,1,41,95,Prime,Satisfied
5848,0,39,11,Prime,Dis Satisfied
5849,1,62,13,Non_Prime,Dis Satisfied
5850,0,34,36,Non_Prime,Dis Satisfied
5851,0,31,83,Prime,Satisfied
5852,1,35,5,Non_Prime,Dis Satisfied
5853,1,20,51,Non_Prime,Satisfied
5854,0,69,13,Non_Prime,Dis Satisfied
5855,0,58,34,Non_Prime,Dis Satisfied
5856,0,33,9,Non_Prime,Dis Satisfied
5857,1,53,34,Prime,Dis Satisfied
5858,0,66,7,Non_Prime,Dis Satisfied
5859,1,32,12,Prime,Dis Satisfied
5860,1,22,91,Prime,Satisfied
5861,1,60,26,Non_Prime,Dis Satisfied
5862,0,35,81,Non_Prime,Satisfied
5863,1,57,25,Non_Prime,Dis Satisfied
5864,1,42,35,Prime,Satisfied
5865,1,43,29,Non_Prime,Dis Satisfied
5866,1,46,23,Non_Prime,Dis Satisfied
5867,0,40,70,Prime,Satisfied
5868,1,37,9,Non_Prime,Dis Satisfied
5869,0,48,8,Non_Prime,Dis Satisfied
5870,1,66,28,Non_Prime,Dis Satisfied
5871,0,27,35,Prime,Satisfied
5872,1,41,40,Non_Prime,Dis Satisfied
5873,0,23,66,Non_Prime,Satisfied
5874,1,27,44,Non_Prime,Satisfied
5875,0,34,26,Prime,Dis Satisfied
5876,1,36,6,Non_Prime,Dis Satisfied
5877,1,47,10,Non_Prime,Dis Satisfied
5878,1,18,87,Prime,Satisfied
5879,0,60,29,Prime,Dis Satisfied
5880,0,59,26,Non_Prime,Dis Satisfied
5881,0,70,19,Prime,Dis Satisfied
5882,0,54,12,Non_Prime,Dis Satisfied
5883,0,30,57,Prime,Satisfied
5884,0,60,28,Prime,Dis Satisfied
5885,1,69,30,Prime,Dis Satisfied
5886,0,36,20,Non_Prime,Dis Satisfied
5887,1,30,79,Non_Prime,Satisfied
5888,0,24,89,Prime,Satisfied
5889,0,35,39,Non_Prime,Satisfied
5890,0,35,37,Prime,Satisfied
5891,1,53,6,Prime,Dis Satisfied
5892,0,62,26,Non_Prime,Dis Satisfied
5893,0,36,70,Non_Prime,Satisfied
5894,1,59,18,Non_Prime,Dis Satisfied
5895,1,67,21,Non_Prime,Dis Satisfied
5896,0,48,5,Non_Prime,Dis Satisfied
5897,1,39,93,Prime,Satisfied
5898,1,45,16,Prime,Dis Satisfied
5899,0,33,37,Non_Prime,Dis Satisfied
5900,0,47,13,Non_Prime,Dis Satisfied
5901,0,35,95,Non_Prime,Satisfied
5902,0,45,64,Prime,Satisfied
5903,0,52,26,Non_Prime,Dis Satisfied
5904,1,28,34,Prime,Satisfied
5905,1,42,14,Prime,Dis Satisfied
5906,1,44,16,Non_Prime,Dis Satisfied
5907,0,38,99,Non_Prime,Satisfied
5908,0,20,70,Non_Prime,Satisfied
5909,0,53,20,Non_Prime,Dis Satisfied
5910,0,33,83,Prime,Satisfied
5911,1,46,11,Non_Prime,Dis Satisfied
5912,1,35,65,Prime,Satisfied
5913,1,35,73,Prime,Satisfied
5914,0,29,48,Prime,Satisfied
5915,0,45,30,Non_Prime,Dis Satisfied
5916,0,61,15,Non_Prime,Dis Satisfied
5917,0,35,28,Non_Prime,Dis Satisfied
5918,1,45,9,Non_Prime,Dis Satisfied
5919,0,66,8,Prime,Dis Satisfied
5920,1,20,55,Prime,Satisfied
5921,0,50,40,Non_Prime,Dis Satisfied
5922,1,37,57,Prime,Satisfied
5923,0,25,75,Prime,Satisfied
5924,0,29,63,Prime,Satisfied
5925,0,32,7,Non_Prime,Dis Satisfied
5926,1,38,30,Non_Prime,Dis Satisfied
5927,1,55,33,Non_Prime,Dis Satisfied
5928,1,20,64,Prime,Satisfied
5929,0,35,34,Prime,Satisfied
5930,1,37,31,Non_Prime,Dis Satisfied
5931,0,40,95,Prime,Satisfied
5932,0,40,22,Prime,Dis Satisfied
5933,0,39,14,Prime,Dis Satisfied
5934,1,31,27,Prime,Dis Satisfied
5935,0,31,69,Prime,Satisfied
5936,0,42,80,Prime,Satisfied
5937,1,42,30,Non_Prime,Satisfied
5938,0,24,95,Prime,Satisfied
5939,0,48,39,Non_Prime,Dis Satisfied
5940,1,35,35,Non_Prime,Dis Satisfied
5941,0,42,52,Prime,Satisfied
5942,1,41,66,Prime,Satisfied
5943,1,19,91,Prime,Satisfied
5944,1,69,28,Non_Prime,Dis Satisfied
5945,1,25,74,Prime,Satisfied
5946,0,33,62,Prime,Satisfied
5947,1,36,95,Prime,Satisfied
5948,1,25,67,Prime,Satisfied
5949,0,31,26,Non_Prime,Dis Satisfied
5950,1,34,88,Prime,Satisfied
5951,0,44,55,Prime,Satisfied
5952,0,40,69,Prime,Satisfied
5953,1,36,41,Prime,Satisfied
5954,1,31,91,Prime,Satisfied
5955,0,57,5,Non_Prime,Dis Satisfied
5956,1,18,79,Prime,Satisfied
5957,1,64,8,Prime,Dis Satisfied
5958,1,69,40,Non_Prime,Dis Satisfied
5959,1,44,40,Non_Prime,Dis Satisfied
5960,1,22,77,Prime,Satisfied
5961,1,32,81,Prime,Satisfied
5962,1,31,42,Prime,Satisfied
5963,0,41,95,Prime,Satisfied
5964,0,19,42,Prime,Satisfied
5965,1,22,52,Prime,Satisfied
5966,0,30,34,Non_Prime,Dis Satisfied
5967,1,26,76,Prime,Satisfied
5968,0,44,39,Prime,Satisfied
5969,0,62,20,Non_Prime,Dis Satisfied
5970,0,62,8,Non_Prime,Dis Satisfied
5971,1,37,58,Prime,Satisfied
5972,1,31,34,Non_Prime,Dis Satisfied
5973,1,45,72,Prime,Satisfied
5974,1,34,8,Non_Prime,Dis Satisfied
5975,1,34,58,Prime,Satisfied
5976,0,36,52,Prime,Satisfied
5977,0,70,23,Non_Prime,Dis Satisfied
5978,1,26,50,Prime,Satisfied
5979,1,34,29,Non_Prime,Dis Satisfied
5980,0,40,44,Prime,Satisfied
5981,0,39,73,Prime,Satisfied
5982,1,35,77,Non_Prime,Satisfied
5983,1,38,50,Prime,Satisfied
5984,0,32,70,Prime,Satisfied
5985,1,35,8,Prime,Dis Satisfied
5986,1,31,34,Non_Prime,Dis Satisfied
5987,0,64,11,Prime,Dis Satisfied
5988,1,24,88,Prime,Satisfied
5989,0,65,24,Non_Prime,Dis Satisfied
5990,0,34,47,Prime,Satisfied
5991,0,41,39,Non_Prime,Dis Satisfied
5992,0,35,9,Prime,Dis Satisfied
5993,1,18,68,Prime,Satisfied
5994,0,40,39,Non_Prime,Dis Satisfied
5995,0,39,14,Non_Prime,Dis Satisfied
5996,0,34,27,Non_Prime,Dis Satisfied
5997,0,62,20,Non_Prime,Dis Satisfied
5998,1,49,20,Non_Prime,Dis Satisfied
5999,1,56,40,Non_Prime,Dis Satisfied
6000,0,34,20,Non_Prime,Dis Satisfied
6001,0,31,14,Prime,Dis Satisfied
6002,0,65,30,Prime,Dis Satisfied
6003,1,22,73,Non_Prime,Satisfied
6004,0,41,75,Prime,Satisfied
6005,1,53,12,Non_Prime,Dis Satisfied
6006,0,31,80,Prime,Satisfied
6007,1,18,59,Prime,Satisfied
6008,0,49,9,Non_Prime,Dis Satisfied
6009,0,31,43,Non_Prime,Satisfied
6010,1,60,13,Non_Prime,Dis Satisfied
6011,1,54,6,Non_Prime,Dis Satisfied
6012,0,64,25,Non_Prime,Dis Satisfied
6013,1,39,14,Non_Prime,Dis Satisfied
6014,0,66,26,Non_Prime,Dis Satisfied
6015,1,39,22,Non_Prime,Dis Satisfied
6016,1,22,72,Prime,Satisfied
6017,1,33,36,Non_Prime,Satisfied
6018,0,38,35,Non_Prime,Dis Satisfied
6019,1,25,89,Prime,Satisfied
6020,1,61,7,Non_Prime,Dis Satisfied
6021,1,27,58,Prime,Satisfied
6022,1,30,6,Non_Prime,Dis Satisfied
6023,0,62,39,Non_Prime,Dis Satisfied
6024,0,40,12,Non_Prime,Dis Satisfied
6025,0,47,5,Prime,Dis Satisfied
6026,1,30,31,Non_Prime,Dis Satisfied
6027,1,27,56,Non_Prime,Satisfied
6028,0,54,28,Non_Prime,Dis Satisfied
6029,0,39,29,Prime,Dis Satisfied
6030,0,32,8,Prime,Dis Satisfied
6031,0,35,67,Prime,Satisfied
6032,0,50,26,Non_Prime,Dis Satisfied
6033,0,48,21,Non_Prime,Dis Satisfied
6034,0,53,8,Non_Prime,Dis Satisfied
6035,1,41,12,Prime,Dis Satisfied
6036,1,43,39,Non_Prime,Dis Satisfied
6037,0,59,32,Prime,Dis Satisfied
6038,1,38,37,Non_Prime,Satisfied
6039,0,65,9,Prime,Dis Satisfied
6040,1,29,64,Prime,Satisfied
6041,1,43,58,Prime,Satisfied
6042,0,42,74,Prime,Satisfied
6043,1,60,13,Non_Prime,Dis Satisfied
6044,1,61,9,Non_Prime,Dis Satisfied
6045,0,43,40,Non_Prime,Dis Satisfied
6046,1,32,98,Prime,Satisfied
6047,0,68,6,Non_Prime,Dis Satisfied
6048,0,63,35,Non_Prime,Dis Satisfied
6049,0,45,86,Prime,Satisfied
6050,0,26,73,Non_Prime,Satisfied
6051,0,41,45,Prime,Satisfied
6052,1,56,17,Non_Prime,Dis Satisfied
6053,0,33,51,Prime,Satisfied
6054,1,44,37,Non_Prime,Satisfied
6055,0,38,68,Prime,Satisfied
6056,0,39,81,Prime,Satisfied
6057,1,20,70,Prime,Satisfied
6058,1,21,38,Prime,Satisfied
6059,0,37,33,Prime,Satisfied
6060,1,42,69,Non_Prime,Satisfied
6061,0,20,90,Non_Prime,Satisfied
6062,1,68,35,Prime,Dis Satisfied
6063,1,18,66,Prime,Satisfied
6064,0,43,39,Non_Prime,Dis Satisfied
6065,0,49,11,Non_Prime,Dis Satisfied
6066,0,52,5,Prime,Dis Satisfied
6067,1,39,15,Non_Prime,Dis Satisfied
6068,1,25,89,Prime,Satisfied
6069,1,43,5,Prime,Dis Satisfied
6070,1,34,25,Non_Prime,Dis Satisfied
6071,1,63,36,Non_Prime,Dis Satisfied
6072,0,37,62,Non_Prime,Satisfied
6073,0,19,69,Prime,Satisfied
6074,0,32,42,Prime,Satisfied
6075,1,44,23,Non_Prime,Dis Satisfied
6076,1,55,16,Prime,Dis Satisfied
6077,1,35,42,Prime,Satisfied
6078,1,61,14,Prime,Dis Satisfied
6079,0,21,79,Prime,Satisfied
6080,1,24,55,Prime,Satisfied
6081,1,30,39,Prime,Satisfied
6082,1,44,23,Prime,Dis Satisfied
6083,0,32,17,Prime,Dis Satisfied
6084,1,45,23,Non_Prime,Dis Satisfied
6085,1,62,21,Prime,Dis Satisfied
6086,1,52,37,Non_Prime,Dis Satisfied
6087,1,53,29,Non_Prime,Dis Satisfied
6088,1,34,43,Prime,Satisfied
6089,0,34,24,Non_Prime,Dis Satisfied
6090,1,49,29,Prime,Dis Satisfied
6091,1,63,17,Non_Prime,Dis Satisfied
6092,0,55,27,Prime,Dis Satisfied
6093,0,30,19,Prime,Dis Satisfied
6094,1,57,22,Non_Prime,Dis Satisfied
6095,0,38,42,Prime,Satisfied
6096,1,31,71,Prime,Satisfied
6097,1,38,62,Prime,Satisfied
6098,0,55,15,Prime,Dis Satisfied
6099,1,40,96,Prime,Satisfied
6100,0,41,53,Prime,Satisfied
6101,0,55,20,Non_Prime,Dis Satisfied
6102,0,51,13,Prime,Dis Satisfied
6103,0,52,30,Prime,Dis Satisfied
6104,0,22,37,Prime,Satisfied
6105,1,50,25,Prime,Dis Satisfied
6106,1,65,11,Non_Prime,Dis Satisfied
6107,0,26,37,Prime,Satisfied
6108,0,54,38,Non_Prime,Dis Satisfied
6109,0,45,53,Non_Prime,Satisfied
6110,0,51,30,Non_Prime,Dis Satisfied
6111,0,31,35,Prime,Dis Satisfied
6112,1,70,36,Non_Prime,Dis Satisfied
6113,1,54,28,Non_Prime,Dis Satisfied
6114,0,40,78,Prime,Satisfied
6115,0,34,14,Prime,Dis Satisfied
6116,0,62,17,Prime,Dis Satisfied
6117,1,47,29,Prime,Dis Satisfied
6118,1,69,33,Prime,Dis Satisfied
6119,1,40,5,Prime,Dis Satisfied
6120,0,34,95,Non_Prime,Satisfied
6121,1,22,33,Prime,Satisfied
6122,1,32,87,Prime,Satisfied
6123,1,30,76,Non_Prime,Satisfied
6124,0,36,31,Non_Prime,Dis Satisfied
6125,1,41,56,Prime,Satisfied
6126,1,40,78,Prime,Satisfied
6127,1,36,19,Non_Prime,Dis Satisfied
6128,1,53,9,Non_Prime,Dis Satisfied
6129,0,40,13,Non_Prime,Dis Satisfied
6130,0,69,29,Prime,Dis Satisfied
6131,0,25,58,Prime,Satisfied
6132,0,20,68,Prime,Satisfied
6133,0,30,23,Non_Prime,Dis Satisfied
6134,0,22,97,Prime,Satisfied
6135,1,28,78,Prime,Satisfied
6136,1,43,61,Prime,Satisfied
6137,0,42,5,Non_Prime,Dis Satisfied
6138,1,61,30,Non_Prime,Dis Satisfied
6139,1,56,33,Non_Prime,Dis Satisfied
6140,0,54,23,Non_Prime,Dis Satisfied
6141,0,62,14,Prime,Dis Satisfied
6142,0,41,71,Non_Prime,Satisfied
6143,1,42,31,Prime,Satisfied
6144,0,21,100,Non_Prime,Satisfied
6145,1,48,38,Prime,Dis Satisfied
6146,0,42,83,Prime,Satisfied
6147,0,60,12,Non_Prime,Dis Satisfied
6148,0,27,36,Non_Prime,Satisfied
6149,0,32,22,Non_Prime,Dis Satisfied
6150,0,48,36,Non_Prime,Dis Satisfied
6151,0,70,39,Prime,Dis Satisfied
6152,1,23,84,Prime,Satisfied
