Unique_id,AD_ID,Date,Time,Client Product Code,Product ID,Network ID,Length,Orders
SPYMYA60C003SPYMYA60C003H416630,SPYMYA60C003SPYMYA60C003H,1/24/2014,12:00 AM,MSDR02,SPYMYA,NICK,60,2
SPYMYA60C003SPYMYA60C003H416630.625,SPYMYA60C003SPYMYA60C003H,1/24/2014,3:00 PM,MSDR02,SPYMYA,NICK,60,1
SPYMYA2MC040416630.458333333333333,SPYMYA2MC040,1/24/2014,11:00 AM,MSDR02,SPYMYA,MSNBC,120,1
SPYMYA2MC014416630.375,SPYMYA2MC014,1/24/2014,9:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416630,SPYMYA2MC014,1/24/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416630.666666666666667,SPYMYA2MC014,1/24/2014,4:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC072416630.416666666666667,SPYMYA2MC072,1/24/2014,10:00 AM,MSDR02,SPYMYA,CLOO,120,1
SPYMYA2MC015416630.416666666666667,SPYMYA2MC015,1/24/2014,10:00 AM,MSDR02,SPYMYA,HMC,120,1
SPYMYA2MC015416630,SPYMYA2MC015,1/24/2014,12:00 AM,MSDR02,SPYMYA,HMC,120,1
SPYMYA60A019416630.708333333333333,SPYMYA60A019,1/24/2014,5:00 PM,MSDR02,SPYMYA,GOLF,60,1
SPYMYA2ME014H416640.666666666666667,SPYMYA2ME014H,1/25/2014,4:00 PM,MSDR02,SPYMYA,FAM,120,1
SPYMYA2ME014H416640.708333333333333,SPYMYA2ME014H,1/25/2014,5:00 PM,MSDR02,SPYMYA,FAM,120,1
MYSPYR60A002416640.625,MYSPYR60A002,1/25/2014,3:00 PM,MSDR02R,MYSPYR,ESQ,60,1
MYSPYR60A007416640.333333333333333,MYSPYR60A007,1/25/2014,8:00 AM,MSDR02R,MYSPYR,NBCSN,60,1
SPYMYA60B001416640.666666666666667,SPYMYA60B001,1/25/2014,4:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA60B001416640.708333333333333,SPYMYA60B001,1/25/2014,5:00 PM,MSDR02,SPYMYA,APLLOC,60,2
SPYMYA60B001416640.791666666666667,SPYMYA60B001,1/25/2014,7:00 PM,MSDR02,SPYMYA,APLLOC,60,1
SPYMYA60C009416640.791666666666667,SPYMYA60C009,1/25/2014,7:00 PM,MSDR02,SPYMYA,DISHKIDS,60,1
SPYMYA60B004416640,SPYMYA60B004,1/25/2014,12:00 AM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA60B004416640.833333333333333,SPYMYA60B004,1/25/2014,8:00 PM,MSDR02,SPYMYA,HMCLOC,60,1
SPYMYA2MC077416640.0833333333333333,SPYMYA2MC077,1/25/2014,2:00 AM,MSDR02,SPYMYA,UHD,120,1
SPYMYA60C005SPYMYA60C005H416640,SPYMYA60C005SPYMYA60C005H,1/25/2014,12:00 AM,MSDR02,SPYMYA,NBCKIDS,60,2
SPYMYA60C005SPYMYA60C005H416640.541666666666667,SPYMYA60C005SPYMYA60C005H,1/25/2014,1:00 PM,MSDR02,SPYMYA,NBCKIDS,60,1
SPYMYA2MC003416640.375,SPYMYA2MC003,1/25/2014,9:00 AM,MSDR02,SPYMYA,FBN,120,1
SPYMYA2MC074416640,SPYMYA2MC074,1/25/2014,12:00 AM,MSDR02,SPYMYA,MET,120,1
SPYMYA2MB001416640.416666666666667,SPYMYA2MB001,1/25/2014,10:00 AM,MSDR02,SPYMYA,DXD,120,1
SPYMYA2MC076416640.791666666666667,SPYMYA2MC076,1/25/2014,7:00 PM,MSDR02,SPYMYA,TVL,120,1
SPYMYA2MC084416640.541666666666667,SPYMYA2MC084,1/25/2014,1:00 PM,MSDR02,SPYMYA,MTV2,120,1
SPYMYA2ME002H416640.583333333333333,SPYMYA2ME002H,1/25/2014,2:00 PM,MSDR02,SPYMYA,DXD,120,1
SPYMYA60C004H416640.708333333333333,SPYMYA60C004H,1/25/2014,5:00 PM,MSDR02,SPYMYA,HUB,60,1
SPYMYA2MC021416640.0833333333333333,SPYMYA2MC021,1/25/2014,2:00 AM,MSDR02,SPYMYA,DAM,120,1
SPYMYA60B014416640.875,SPYMYA60B014,1/25/2014,9:00 PM,MSDR02,SPYMYA,MILLOC,60,1
SPYMYA60A027416640,SPYMYA60A027,1/25/2014,12:00 AM,MSDR02,SPYMYA,AEN,60,1
SPYMYA2ME005SPYMYA2ME005H416640.416666666666667,SPYMYA2ME005SPYMYA2ME005H,1/25/2014,10:00 AM,MSDR02,SPYMYA,NBCKIDS,120,11
SPYMYA2ME005SPYMYA2ME005H416640.458333333333333,SPYMYA2ME005SPYMYA2ME005H,1/25/2014,11:00 AM,MSDR02,SPYMYA,NBCKIDS,120,2
SPYMYA60D001H416640.375,SPYMYA60D001H,1/25/2014,9:00 AM,MSDR02,SPYMYA,HUBLOC,60,1
SPYMYA60D001H416640.416666666666667,SPYMYA60D001H,1/25/2014,10:00 AM,MSDR02,SPYMYA,HUBLOC,60,2
SPYMYA2MC050416640.583333333333333,SPYMYA2MC050,1/25/2014,2:00 PM,MSDR02,SPYMYA,AEN,120,1
SPYMYA60C012H416640.666666666666667,SPYMYA60C012H,1/25/2014,4:00 PM,MSDR02,SPYMYA,FAM,60,1
SPYMYA2MC093416640,SPYMYA2MC093,1/25/2014,12:00 AM,MSDR02,SPYMYA,INDRI1,120,1
SPYMYA2MC009416640.458333333333333,SPYMYA2MC009,1/25/2014,11:00 AM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA2MC009416640.541666666666667,SPYMYA2MC009,1/25/2014,1:00 PM,MSDR02,SPYMYA,TRAV,120,2
SPYMYA2MC009416640.625,SPYMYA2MC009,1/25/2014,3:00 PM,MSDR02,SPYMYA,TRAV,120,1
SPYMYA60B010416640.833333333333333,SPYMYA60B010,1/25/2014,8:00 PM,MSDR02,SPYMYA,USALOC,60,1
SPYMYA60C008416640.333333333333333,SPYMYA60C008,1/25/2014,8:00 AM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA60C008416640,SPYMYA60C008,1/25/2014,12:00 AM,MSDR02,SPYMYA,TBKIDS,60,1
SPYMYA2MC089416640.583333333333333,SPYMYA2MC089,1/25/2014,2:00 PM,MSDR02,SPYMYA,ION,120,1
SPYMYA60C011416640.416666666666667,SPYMYA60C011,1/25/2014,10:00 AM,MSDR02,SPYMYA,QUBO,60,1
SPYMYA2ME010416640.333333333333333,SPYMYA2ME010,1/25/2014,8:00 AM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416640.541666666666667,SPYMYA2ME010,1/25/2014,1:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2ME010416640.583333333333333,SPYMYA2ME010,1/25/2014,2:00 PM,MSDR02,SPYMYA,TNNK,120,2
SPYMYA2ME010416640.666666666666667,SPYMYA2ME010,1/25/2014,4:00 PM,MSDR02,SPYMYA,TNNK,120,1
SPYMYA2MG001416640.708333333333333,SPYMYA2MG001,1/25/2014,5:00 PM,MSDR02,SPYMYA,NBC,120,1
SPYMYA2MA001416640.875,SPYMYA2MA001,1/25/2014,9:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416640,SPYMYA2MC004,1/25/2014,12:00 AM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416640.583333333333333,SPYMYA2MC004,1/25/2014,2:00 PM,MSDR02,SPYMYA,HALL,120,14
SPYMYA2MC004416640.625,SPYMYA2MC004,1/25/2014,3:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416640.791666666666667,SPYMYA2MC004,1/25/2014,7:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA2MC004416640.833333333333333,SPYMYA2MC004,1/25/2014,8:00 PM,MSDR02,SPYMYA,HALL,120,1
SPYMYA60B008416640.708333333333333,SPYMYA60B008,1/25/2014,5:00 PM,MSDR02,SPYMYA,TVGNLOC,60,1
SPYMYA60C003SPYMYA60C003H416640.75,SPYMYA60C003SPYMYA60C003H,1/25/2014,6:00 PM,MSDR02,SPYMYA,NICK,60,1
SPYMYA2MC014416640.166666666666667,SPYMYA2MC014,1/25/2014,4:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416640,SPYMYA2MC014,1/25/2014,12:00 AM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416640.541666666666667,SPYMYA2MC014,1/25/2014,1:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416640.583333333333333,SPYMYA2MC014,1/25/2014,2:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416640.708333333333333,SPYMYA2MC014,1/25/2014,5:00 PM,MSDR02,SPYMYA,GSN,120,1
SPYMYA2MC014416640.75,SPYMYA2MC014,1/25/2014,6:00 PM,MSDR02,SPYMYA,GSN,120,2
SPYMYA2MC014416640.916666666666667,SPYMYA2MC014,1/25/2014,10:00 PM,MSDR02,SPYMYA,GSN,120,4
SPYMYA60B024416640.708333333333333,SPYMYA60B024,1/25/2014,5:00 PM,MSDR02,SPYMYA,VELLOC,60,2
SPYMYA60B024416640.791666666666667,SPYMYA60B024,1/25/2014,7:00 PM,MSDR02,SPYMYA,VELLOC,60,1
SPYMYA2MC015416640.708333333333333,SPYMYA2MC015,1/25/2014,5:00 PM,MSDR02,SPYMYA,HMC,120,1
SPYMYA60A019416640.416666666666667,SPYMYA60A019,1/25/2014,10:00 AM,MSDR02,SPYMYA,GOLF,60,1
