Customer_ID,Age,Gender,City_Tier,Income_Bracket,New_Customer_Flag,Past_Year_Spend,Purchase_Frequency,Avg_Order_Value,Days_Since_Last_Purchase,Spend_Last_3_Months,Orders_Last_3_Months,Avg_Discount_Percentage,Coupon_Usage_Rate,Full_Price_Purchase_Rate,Price_Sensitivity_Score,Size_Return_Rate,Overall_Return_Rate,Exchange_Rate,Avg_Delivery_Days,Delivery_SLA_Breach_Rate,Customer_Support_Tickets_Last_6M,App_Sessions_Per_Week,Wishlist_Adds_Per_Month,Cart_Abandonment_Rate,Push_Opt_In_Flag,Influencer_Click_Through,Email_Open_Rate,Ad_Impressions_Last_30D,Paid_Clicks_Last_30D,Occasion_Purchase_Index,Style_Pref_Casual,Style_Pref_Ethnic,Style_Pref_Streetwear,Style_Pref_Luxury,Category_Diversity,Brand_Diversity,Seasonality_Index,Total_Spend_Next_12_Months
4298,23,Female,2,Mid,0,30216.48,17,1893.51,302,11331.88,6,43.15,0.3243,0.4193,0.7054,0.1368,0.116,0.2391,4.36,0.2596,1,3.44,1,0.4966,0,0.1771,0.5539,219,5,Casual,0.103,0.614,0.0943,0.1887,5,7,0.5886,15761.89
4299,27,Female,1,Low,0,11959.26,7,2156.55,360,4094.18,2,20.02,0.3009,0.6241,0.4197,0.2283,0.1934,0.1996,2.09,0.0588,2,6.06,3,0.5924,0,0.0918,0.4206,172,1,Casual,0.2564,0.2591,0.0622,0.4223,3,1,0.3087,8419.17
4300,31,Female,2,Mid,1,2101.47,3,1655.45,33,1111.56,1,41.87,0.3122,0.3592,0.5868,0.1531,0.1481,0.2067,5.28,0.0614,0,4.87,3,0.173,1,0.1038,0.2649,112,1,Casual,0.4319,0.2402,0.2075,0.1204,2,2,0.6376,3491.67
4301,24,Female,3,Mid,0,5287.86,4,1479.87,351,2893.36,1,25.47,0.41,0.5694,0.534,0.1354,0.1159,0.1357,6.9,0.231,1,8.39,3,0.7619,0,0.4825,0.6534,36,0,Casual,0.4008,0.08,0.2394,0.2798,4,1,0.3028,6152.69
4302,19,Female,2,Low,0,11673.13,11,1226.61,122,3565.41,4,36.7,0.2045,0.4983,0.5596,0.4362,0.3408,0.2907,6.37,0.16,0,6.77,6,0.0865,0,0.3041,0.5994,235,4,Casual,0.0838,0.1387,0.5898,0.1876,3,3,0.312,9108.29
4303,35,Other,2,Low,0,20727.96,9,2165.37,147,7269.76,3,6.84,0.3654,0.7037,0.5685,0.0455,0.1045,0.0692,3.7,0.0764,1,5.48,2,0.4617,0,0.1186,0.3028,49,0,Festive,0.4739,0.2299,0.1807,0.1156,5,2,0.2115,17917.1
4304,19,Male,1,Low,0,4727.87,3,1241.06,67,2537.71,1,67.79,0.434,0.0726,0.6944,0.1497,0.1036,0.1501,3.09,0.1768,1,2.97,3,0.3983,1,0.0887,0.2122,157,2,Festive,0.1354,0.3156,0.1786,0.3704,3,4,0.2156,5198.41
4305,31,Male,3,Low,0,6111.75,4,973.53,1,880.02,1,27.84,0.3473,0.562,0.5824,0.1228,0.1893,0.0717,3.07,0.1405,0,8.44,2,0.4873,1,0.1147,0.5077,115,2,Casual,0.6578,0.1413,0.102,0.0989,1,3,0.2217,7402.49
4306,34,Male,2,Low,1,5586.56,3,2035.58,32,361.69,0,41.11,0.3747,0.4548,0.4773,0.4412,0.2978,0.1901,1.72,0.0026,1,6.71,2,0.7978,0,0.1539,0.558,210,3,Festive,0.1383,0.2854,0.4022,0.1742,3,1,0.7521,8475.39
4307,41,Female,1,Low,0,11408.93,7,1536.96,309,226.51,0,28.81,0.4499,0.5787,0.31,0.1273,0.1171,0.0951,3.47,0.1704,0,6.94,2,0.4458,1,0.1987,0.675,128,1,Casual,0.3938,0.3907,0.1073,0.1082,3,3,0.6178,8992.34
4308,48,Male,3,High,0,3158.06,2,2038.2,33,0.0,0,31.77,0.0575,0.6105,0.6834,0.1717,0.2898,0.0726,3.68,0.0503,1,7.89,4,0.5675,1,0.1428,0.6009,231,3,Casual,0.2518,0.1622,0.4895,0.0964,3,2,0.4885,5859.69
4309,40,Female,2,High,0,31453.87,10,3379.43,358,8940.68,3,38.06,0.5187,0.3348,0.4488,0.3261,0.248,0.0618,5.7,0.1219,1,7.45,3,0.5864,1,0.3098,0.5051,122,0,Casual,0.0699,0.6271,0.1331,0.17,4,5,0.3742,23147.51
4310,24,Female,2,Mid,1,3190.59,2,1822.6,1,736.76,0,45.54,0.1284,0.4352,0.5021,0.1565,0.1126,0.0312,3.4,0.0711,0,7.32,4,0.3422,1,0.2296,0.5008,168,4,Festive,0.2722,0.1256,0.3757,0.2265,2,6,0.1181,6115.12
4311,27,Female,1,Mid,0,7314.79,9,706.66,178,1633.58,4,28.0,0.0265,0.6048,0.4697,0.0555,0.0809,0.0358,3.65,0.164,0,5.49,6,0.0827,1,0.0492,0.3571,80,2,Formal,0.0343,0.404,0.3057,0.256,4,4,0.3168,6128.08
4312,32,Female,1,High,1,6212.85,4,1867.28,35,1689.78,1,44.04,0.5421,0.3157,0.3538,0.116,0.1247,0.0693,4.48,0.1009,3,7.18,3,0.4493,0,0.1219,0.1492,47,1,Festive,0.1651,0.5625,0.2539,0.0185,1,5,0.069,7169.02
4313,29,Male,3,Mid,0,7402.21,6,1148.46,221,2240.32,2,28.26,0.2306,0.5814,0.3877,0.0685,0.0921,0.0597,3.93,0.0511,0,5.05,3,0.4981,1,0.2175,0.4249,61,0,Casual,0.5371,0.3235,0.1345,0.0049,1,1,0.6984,7654.37
4314,31,Female,2,Mid,0,9084.66,6,1709.79,276,6983.39,4,34.09,0.6859,0.4149,0.5267,0.1781,0.1588,0.1957,4.79,0.1756,1,1.37,2,0.2772,1,0.0613,0.5316,171,2,Festive,0.2455,0.1209,0.5308,0.1027,1,5,0.7807,8611.95
4315,40,Male,3,Mid,1,1429.07,0,1553.29,4,43.65,0,30.32,0.7025,0.5083,0.475,0.1173,0.1042,0.1062,6.15,0.2191,2,0.82,2,0.2659,0,0.0959,0.4524,187,2,Formal,0.4485,0.2781,0.134,0.1394,4,4,0.4181,3317.75
4316,31,Female,1,High,1,5623.82,2,2687.28,29,0.0,0,30.07,0.2959,0.5905,0.3712,0.3205,0.2534,0.2187,2.73,0.0336,0,6.25,4,0.5436,1,0.2573,0.6217,134,2,Formal,0.3048,0.0954,0.3088,0.291,3,2,0.2954,6095.41
4317,37,Female,2,Mid,0,35171.96,11,3500.69,163,3554.2,1,25.86,0.3508,0.6252,0.6489,0.0696,0.1216,0.1224,3.14,0.1254,0,9.73,4,0.2793,1,0.1007,0.2628,80,1,Festive,0.2802,0.3759,0.047,0.2969,3,1,0.2025,23231.59
4318,21,Female,2,Low,1,3820.97,2,1714.26,18,0.0,0,24.87,0.2341,0.5536,0.7232,0.1337,0.0966,0.0319,5.56,0.1092,0,5.97,0,0.4034,0,0.0957,0.3841,127,0,Casual,0.1439,0.1705,0.6824,0.0032,2,3,0.5926,6265.65
4319,34,Female,2,Mid,0,10322.32,7,1719.19,223,2129.07,1,26.36,0.3156,0.5949,0.6102,0.2415,0.2162,0.0642,3.68,0.0915,0,2.04,1,0.5692,0,0.174,0.597,0,0,Formal,0.215,0.5718,0.0512,0.162,6,4,0.6126,6721.82
4320,18,Male,2,Low,0,4035.72,3,1698.21,54,0.0,0,37.72,0.2357,0.4353,0.5757,0.0694,0.0728,0.1383,4.82,0.1317,0,6.23,4,0.7409,0,0.1562,0.7335,57,1,Casual,0.4603,0.2519,0.2509,0.0369,3,1,0.2101,5554.06
4321,39,Female,2,Low,0,0.0,1,1205.07,88,0.0,0,40.05,0.5402,0.4281,0.0993,0.1134,0.1232,0.1097,2.47,0.125,0,1.0,1,0.3898,1,0.2338,0.3966,110,1,Festive,0.4815,0.1556,0.3142,0.0488,2,1,0.7824,1914.41
4322,28,Female,2,Mid,0,13302.64,8,1820.6,291,3031.6,2,8.2,0.5009,0.7898,0.4538,0.2202,0.1819,0.3119,3.44,0.4079,3,3.02,2,0.3605,0,0.1117,0.8206,189,6,Casual,0.3173,0.3186,0.2713,0.0928,5,2,0.6516,9489.79
4323,19,Female,3,Mid,0,4690.81,3,1793.54,218,7424.19,4,23.91,0.1503,0.678,0.6928,0.0962,0.1608,0.178,5.91,0.2058,1,1.53,1,0.5268,1,0.2227,0.2495,185,3,Casual,0.2959,0.2821,0.1038,0.3183,3,1,0.7882,3298.89
4324,27,Male,1,Low,0,10539.22,5,2130.11,218,1957.98,1,10.64,0.5971,0.7498,0.5308,0.0254,0.0758,0.0707,4.95,0.0769,3,5.44,2,0.3866,0,0.3946,0.6801,113,1,Casual,0.4575,0.0695,0.4293,0.0437,4,3,0.4117,9075.47
4325,34,Male,2,Low,0,5481.74,3,1697.99,326,5163.19,3,29.89,0.4201,0.4486,0.6037,0.3499,0.3856,0.0398,3.26,0.1345,0,11.34,6,0.5347,1,0.234,0.5242,170,1,Casual,0.294,0.1538,0.4261,0.1261,5,3,0.2406,6116.99
4326,20,Female,2,Mid,0,17812.14,12,1565.13,234,6944.27,4,15.04,0.0592,0.7602,0.7004,0.0999,0.117,0.0633,3.91,0.2548,1,4.21,7,0.2667,0,0.0499,0.4334,77,0,Casual,0.1647,0.3831,0.1295,0.3226,5,5,0.4154,12391.06
4327,23,Male,1,Low,0,25530.64,13,1883.37,261,7060.48,4,15.62,0.6321,0.6341,0.7375,0.0473,0.0376,0.3187,1.52,0.0463,0,10.55,6,0.6195,1,0.184,0.4523,82,1,Casual,0.2751,0.2537,0.2295,0.2417,4,8,0.2273,19885.75
4328,27,Female,1,Mid,0,6939.06,3,1712.78,57,0.0,0,24.78,0.2342,0.583,0.6449,0.3496,0.2626,0.0517,4.15,0.0725,0,7.51,3,0.0698,1,0.2194,0.3093,110,1,Festive,0.0579,0.2755,0.6321,0.0345,3,5,0.4536,9057.46
4329,36,Female,3,Mid,0,8363.98,7,1137.97,3,1945.58,1,12.77,0.1579,0.8251,0.7932,0.4027,0.2604,0.3352,6.08,0.1765,1,8.36,4,0.5895,1,0.1384,0.0983,59,0,Casual,0.367,0.0045,0.5977,0.0308,1,3,0.3056,8004.56
4330,18,Female,1,Mid,0,23313.26,10,2390.13,281,3525.73,1,33.63,0.5436,0.4186,0.4405,0.0832,0.1524,0.1454,4.46,0.1113,1,8.99,7,0.2148,1,0.2148,0.5355,129,2,Festive,0.0736,0.6275,0.1404,0.1585,6,1,0.6221,20473.68
4331,33,Male,1,Low,0,17175.58,12,1500.88,276,12410.29,8,29.99,0.6604,0.444,0.5649,0.1037,0.115,0.2304,3.66,0.1432,1,9.28,6,0.1778,1,0.4031,0.638,198,2,Casual,0.3349,0.0566,0.2925,0.3161,4,6,0.5952,16307.06
4332,28,Female,2,High,0,14267.24,8,2086.31,151,8242.84,4,20.69,0.1337,0.6286,0.5106,0.1115,0.0954,0.3159,5.18,0.1275,0,11.56,6,0.6259,1,0.1148,0.2316,217,2,Casual,0.2469,0.3341,0.1086,0.3104,5,2,0.3395,8476.34
4333,38,Male,1,High,0,8063.4,6,1273.48,304,0.0,0,32.66,0.049,0.5381,0.3099,0.0636,0.0796,0.1384,4.42,0.3074,1,2.52,2,0.4459,0,0.2823,0.4363,118,1,Festive,0.0782,0.2918,0.6234,0.0066,4,2,0.3081,5983.49
4334,33,Female,1,Low,1,2008.14,1,2011.13,40,325.34,0,23.74,0.5769,0.6148,0.4897,0.0984,0.1274,0.0159,3.52,0.0957,0,4.17,4,0.3614,0,0.0544,0.1372,243,2,Formal,0.1307,0.1857,0.671,0.0125,2,2,0.5069,4170.02
4335,41,Female,1,Mid,0,7885.7,4,1930.81,226,28.51,0,28.8,0.2425,0.5421,0.5363,0.1353,0.1338,0.2398,3.85,0.0532,0,7.29,6,0.157,1,0.2114,0.4251,66,2,Casual,0.1232,0.589,0.1843,0.1035,4,2,0.3524,7681.84
4336,33,Male,1,Mid,0,11771.5,9,1484.63,139,2927.06,2,54.1,0.0994,0.2588,0.5904,0.1294,0.0786,0.0722,1.98,0.0388,1,5.78,4,0.5013,1,0.0755,0.4228,127,0,Festive,0.3013,0.3425,0.181,0.1753,3,3,0.2604,12130.33
4337,20,Male,2,Low,0,16084.07,9,2025.11,261,1517.82,1,25.46,0.3987,0.5322,0.6939,0.2953,0.2015,0.0914,4.86,0.2527,0,8.45,1,0.5102,1,0.233,0.0687,78,1,Casual,0.3466,0.3804,0.099,0.174,6,3,0.6772,12469.49
4338,33,Male,3,Mid,1,1848.24,2,919.72,38,0.0,0,28.97,0.2899,0.5581,0.3516,0.2101,0.1394,0.2369,3.24,0.0568,0,4.62,1,0.214,1,0.1807,0.5368,96,3,Casual,0.3024,0.4669,0.0684,0.1623,2,4,0.2792,4399.16
4339,34,Female,1,High,0,20412.61,8,2565.41,298,748.71,0,35.45,0.2389,0.3849,0.9745,0.3361,0.238,0.1179,3.06,0.0412,0,5.71,5,0.6972,1,0.2193,0.4086,19,2,Formal,0.1894,0.1095,0.517,0.184,5,3,0.1738,11640.89
4340,24,Female,2,Mid,0,3584.3,3,1432.71,320,0.0,0,56.78,0.8295,0.0967,0.3313,0.0186,0.0531,0.2452,4.34,0.1479,0,9.33,7,0.3034,1,0.2121,0.5314,188,2,Formal,0.4509,0.3341,0.1741,0.0408,3,2,0.335,5075.52
4341,25,Male,2,High,0,3531.1,4,1045.2,152,0.0,0,21.79,0.2029,0.6497,0.5638,0.1245,0.0943,0.051,5.01,0.1179,0,4.0,6,0.2116,1,0.2228,0.3242,105,2,Formal,0.2862,0.3859,0.1989,0.129,4,3,0.4107,5622.6
4342,18,Male,1,Low,0,12357.89,8,1751.6,296,2578.33,1,24.06,0.1841,0.6635,0.4734,0.0766,0.0809,0.0621,2.54,0.0074,1,7.29,3,0.4909,0,0.199,0.4107,101,1,Casual,0.5847,0.3023,0.0777,0.0353,4,1,0.0512,7695.7
4343,36,Female,2,High,0,5049.48,2,2117.04,123,0.0,0,33.56,0.3184,0.471,0.2803,0.0743,0.0656,0.024,2.54,0.1745,0,5.39,1,0.6195,1,0.1497,0.3893,117,3,Casual,0.145,0.4176,0.2178,0.2196,4,1,0.4445,4534.96
4344,28,Male,2,High,0,22113.93,9,2432.95,186,2676.03,1,23.42,0.2422,0.6671,0.6632,0.2505,0.1844,0.0444,1.6,0.2113,1,3.55,0,0.2851,1,0.1662,0.1148,202,2,Casual,0.3717,0.2939,0.1637,0.1706,8,7,0.3438,15941.07
4345,25,Female,1,Low,0,4186.18,3,1171.54,15,627.68,0,30.48,0.0614,0.5959,0.5731,0.1308,0.1623,0.1663,4.54,0.0679,0,2.86,4,0.5584,1,0.17,0.6807,98,0,Casual,0.4551,0.384,0.1329,0.028,2,4,0.6785,4859.23
4346,22,Female,2,Mid,0,5223.51,4,1499.76,235,551.98,0,47.53,0.4067,0.2663,0.7159,0.3285,0.2748,0.1059,5.84,0.2227,2,9.84,2,0.4005,0,0.2019,0.7725,174,2,Casual,0.7035,0.1739,0.112,0.0106,1,1,0.2093,6387.7
4347,26,Female,1,Mid,0,8346.51,5,2190.9,210,0.0,0,25.49,0.1974,0.5541,0.2195,0.0238,0.0686,0.2271,4.84,0.0838,0,10.3,5,0.3888,1,0.1834,0.2499,151,1,Formal,0.2339,0.217,0.3263,0.2229,4,1,0.6223,9700.51
4348,33,Female,3,High,0,7300.98,4,2119.94,120,3831.84,2,23.48,0.3766,0.52,0.2753,0.4858,0.3712,0.2579,4.97,0.065,0,6.37,3,0.1648,0,0.0665,0.5457,142,2,Festive,0.4323,0.3355,0.1688,0.0635,5,2,0.5889,7888.66
4349,31,Female,3,Low,1,6728.88,5,1195.33,8,530.2,0,46.03,0.4047,0.3445,0.483,0.3831,0.2645,0.0453,8.62,0.1649,1,2.59,3,0.6878,0,0.0722,0.2378,78,0,Festive,0.2119,0.1893,0.4998,0.099,5,4,0.3995,5606.05
4350,27,Female,3,Low,0,3979.94,3,1518.99,22,2116.12,2,23.3,0.1355,0.6366,0.7608,0.2492,0.1819,0.2492,3.88,0.1165,2,5.07,5,0.4447,1,0.1259,0.5968,81,1,Formal,0.3521,0.3385,0.2469,0.0626,5,1,0.4615,4754.41
4351,20,Male,1,Mid,0,223.55,1,2179.51,240,1759.89,0,31.07,0.3751,0.5042,0.5982,0.0864,0.1068,0.2559,3.56,0.0897,0,8.26,3,0.3851,0,0.0613,0.2804,54,0,Casual,0.0405,0.2662,0.3341,0.3593,1,2,0.3532,3369.92
4352,27,Male,2,Mid,1,6174.59,4,1932.19,14,191.35,0,8.94,0.213,0.9011,0.4442,0.2002,0.1598,0.1249,3.12,0.1482,0,10.37,3,0.1372,1,0.1732,0.4133,105,0,Casual,0.2664,0.135,0.2801,0.3186,5,4,0.8124,7528.48
4353,23,Female,2,Mid,0,2654.23,2,1018.3,334,2971.03,2,34.54,0.3273,0.4293,0.5943,0.146,0.1295,0.174,3.42,0.0963,1,1.4,4,0.2305,0,0.0486,0.4589,120,0,Festive,0.6636,0.0831,0.2257,0.0276,3,1,0.3968,2809.42
4354,28,Male,1,Mid,1,6585.85,3,2082.91,29,0.0,0,30.55,0.6527,0.4825,0.7048,0.1313,0.1842,0.0984,2.83,0.1485,0,9.99,6,0.907,1,0.1043,0.5306,86,1,Casual,0.0343,0.2596,0.4109,0.2951,1,1,0.7405,7543.0
4355,34,Female,3,High,0,49590.42,13,4026.13,360,18633.34,5,13.17,0.2686,0.7778,0.5936,0.0476,0.1342,0.1336,6.33,0.2631,1,8.7,1,0.3255,1,0.3149,0.6515,162,1,Casual,0.4305,0.1994,0.176,0.1941,2,2,0.3065,32617.72
4356,25,Female,2,Low,0,2949.74,1,1468.34,129,833.15,0,27.59,0.3666,0.5917,0.5289,0.0182,0.0943,0.0427,3.22,0.0905,2,4.38,2,0.7796,0,0.0884,0.0246,164,3,Casual,0.4472,0.0468,0.2663,0.2397,1,3,0.655,3845.94
4357,43,Female,1,High,1,640.41,1,2114.23,31,2802.8,1,37.54,0.9147,0.3999,0.4669,0.5399,0.3564,0.099,4.79,0.1235,0,5.64,3,0.6981,1,0.1294,0.1745,14,0,Formal,0.3366,0.4956,0.1555,0.0123,2,1,0.2632,3175.17
4358,25,Male,3,Mid,1,37593.06,12,3256.38,36,11748.09,4,22.49,0.1688,0.7251,0.489,0.0667,0.1186,0.2605,5.95,0.1762,0,10.84,2,0.3366,1,0.2248,0.7959,161,1,Festive,0.0649,0.5347,0.2097,0.1907,4,1,0.4024,34390.74
4359,18,Female,1,High,0,24825.95,11,2151.85,361,8426.95,4,22.79,0.2893,0.6465,0.4877,0.068,0.1077,0.0492,3.44,0.2549,0,6.54,6,0.3976,0,0.039,0.6165,88,2,Casual,0.5429,0.1471,0.3082,0.0018,5,7,0.21,13036.41
4360,28,Female,2,Low,1,0.0,1,826.08,44,1114.11,0,39.65,0.1359,0.4685,0.7269,0.4357,0.3077,0.2874,5.68,0.1999,0,6.08,1,0.6686,0,0.0769,0.7259,209,3,Casual,0.3563,0.3679,0.0672,0.2086,1,1,0.7882,2378.96
4361,25,Male,1,Mid,0,16746.63,9,2009.95,179,5581.53,3,27.32,0.2349,0.6146,0.2844,0.1657,0.1756,0.1907,6.0,0.2297,1,3.61,2,0.8471,0,0.1252,0.5818,198,0,Formal,0.2224,0.0783,0.658,0.0413,6,4,0.3775,12474.57
4362,57,Female,1,Mid,1,1268.14,2,1159.79,16,95.66,0,34.86,0.1572,0.5554,0.5861,0.5876,0.4144,0.1191,3.03,0.0799,0,4.86,4,0.4468,0,0.4787,0.3,76,1,Festive,0.4556,0.3252,0.0632,0.1559,2,2,0.8136,3421.43
4363,26,Female,3,Mid,1,25036.63,9,2836.86,13,5854.45,2,40.44,0.1424,0.5138,0.6347,0.2022,0.1741,0.1232,4.78,0.1505,0,7.31,6,0.4472,1,0.0787,0.6299,200,0,Casual,0.0725,0.6445,0.2203,0.0627,4,3,0.5938,17523.12
4364,18,Female,2,Low,0,5379.26,4,869.04,237,0.0,1,19.5,0.237,0.6349,0.5277,0.1039,0.0942,0.1726,4.89,0.2267,0,7.57,3,0.1478,1,0.1332,0.2271,177,1,Formal,0.3503,0.3915,0.2171,0.0411,2,2,0.658,5543.28
4365,29,Female,1,Mid,0,17683.39,10,1993.47,218,4004.27,2,19.98,0.121,0.7722,0.7139,0.2495,0.2224,0.0499,4.75,0.063,1,5.47,4,0.3143,1,0.0865,0.3979,63,0,Festive,0.2297,0.4849,0.2013,0.0841,4,3,0.0954,13325.37
4366,28,Male,2,Low,0,16292.79,12,1348.21,229,76.36,0,31.58,0.6174,0.3834,0.5677,0.0945,0.0972,0.1317,5.01,0.0873,3,6.52,3,0.7963,0,0.138,0.4874,123,2,Festive,0.1232,0.5686,0.2846,0.0236,3,4,0.2105,14150.57
4367,20,Female,3,Low,0,8865.08,7,1322.06,133,320.37,1,19.95,0.5581,0.5637,0.639,0.2015,0.1286,0.1188,6.42,0.0872,2,6.12,1,0.3834,1,0.059,0.5713,61,0,Casual,0.3836,0.2475,0.3211,0.0478,3,2,0.062,6774.7
4368,32,Female,3,Mid,0,7566.53,5,1714.97,246,2925.29,2,27.93,0.5354,0.4765,0.5055,0.0515,0.0691,0.3465,4.62,0.0667,1,5.48,6,0.3594,0,0.067,0.3942,0,0,Casual,0.0759,0.393,0.3839,0.1472,4,3,0.5879,6797.67
4369,34,Male,3,High,1,6244.92,4,1634.24,37,1663.25,1,31.51,0.5554,0.478,0.8804,0.1196,0.2523,0.0228,6.52,0.1163,1,4.65,5,0.6647,0,0.1596,0.4783,76,0,Festive,0.6252,0.0218,0.3281,0.0249,2,2,0.486,6859.81
4370,30,Male,3,Mid,0,9631.62,12,859.55,124,2757.8,3,35.53,0.3682,0.469,0.3174,0.244,0.1665,0.0749,6.14,0.098,0,5.07,2,0.5372,0,0.2243,0.2822,149,4,Festive,0.3755,0.2659,0.1909,0.1677,5,1,0.6233,7244.63
4371,27,Male,2,Low,0,9116.13,7,1345.38,52,1690.18,1,24.82,0.3104,0.6776,0.3268,0.2326,0.2036,0.1028,5.26,0.3009,1,8.56,4,0.2699,1,0.1778,0.187,215,2,Casual,0.0626,0.7596,0.139,0.0388,4,1,0.3744,9848.65
4372,26,Male,1,Low,0,5480.32,5,1328.53,80,2315.36,2,45.75,0.4281,0.3325,0.2491,0.2154,0.1795,0.2894,4.39,0.0533,3,7.49,3,0.6941,1,0.1034,0.307,70,1,Casual,0.1073,0.4663,0.2221,0.2042,3,2,0.2883,5826.84
4373,24,Female,3,Mid,1,6424.55,3,1099.62,36,439.84,1,54.1,0.3407,0.2305,0.8516,0.3596,0.3459,0.0541,6.0,0.2003,2,10.5,1,0.696,1,0.0692,0.0696,156,3,Casual,0.0191,0.833,0.0471,0.1008,3,3,0.3327,6445.38
4374,19,Male,1,Low,0,28920.15,20,1439.78,36,2672.56,2,19.81,0.3412,0.6448,0.7143,0.0454,0.0792,0.0555,4.63,0.0597,0,7.57,4,0.3988,1,0.0873,0.204,0,0,Formal,0.635,0.16,0.128,0.0771,2,2,0.3659,23567.98
4375,41,Female,1,Mid,0,6478.67,4,1606.17,40,824.4,0,54.81,0.2733,0.2156,0.741,0.1296,0.2128,0.1011,3.65,0.1325,1,5.94,2,0.446,0,0.0565,0.1357,133,1,Casual,0.535,0.1165,0.0442,0.3042,1,1,0.3948,5138.54
4376,49,Male,2,Low,1,2825.12,3,1663.96,7,1638.32,1,22.27,0.3129,0.5762,0.1888,0.1061,0.1047,0.0689,3.24,0.1407,1,8.05,1,0.2535,0,0.1018,0.4232,108,3,Casual,0.0612,0.4306,0.4092,0.099,2,1,0.5056,4453.65
4377,21,Female,1,Low,0,3.76,1,1099.96,7,149.61,0,13.17,0.1608,0.8023,0.7784,0.1029,0.0751,0.0525,1.89,0.1148,0,2.49,0,0.4353,0,0.2348,0.8064,0,0,Formal,0.0774,0.4619,0.2083,0.2523,2,3,0.8249,3448.74
4378,24,Male,2,Mid,1,9577.97,4,2298.62,7,1862.37,1,28.89,0.3862,0.4959,0.563,0.3711,0.2438,0.0825,4.54,0.0563,1,4.39,4,0.4779,1,0.0988,0.6104,110,1,Casual,0.0136,0.1663,0.722,0.0981,3,2,0.0565,7778.18
4379,20,Female,3,Low,1,393.84,0,1692.38,8,0.0,0,32.85,0.2473,0.6014,0.4706,0.2627,0.2715,0.1619,6.13,0.0999,0,3.12,1,0.4731,0,0.095,0.3863,52,0,Festive,0.1637,0.0358,0.4535,0.3469,2,1,0.4872,2741.91
4380,36,Male,2,Mid,0,7210.59,5,1611.46,249,1181.1,1,22.47,0.2209,0.6594,0.5883,0.0421,0.0411,0.1879,4.07,0.0428,2,4.72,2,0.5632,0,0.1931,0.14,149,2,Casual,0.3734,0.3505,0.0249,0.2512,1,4,0.412,6855.01
4381,21,Female,2,Mid,0,11272.58,6,2053.77,127,0.0,0,25.58,0.1003,0.6975,0.6718,0.2149,0.1817,0.3234,4.94,0.1092,3,7.47,6,0.426,1,0.1781,0.6397,181,1,Casual,0.3368,0.2536,0.2935,0.1162,2,3,0.0779,9531.98
4382,35,Male,2,Low,0,7890.65,7,1182.11,225,261.98,1,35.32,0.4672,0.5055,0.0651,0.2544,0.2295,0.1841,3.69,0.114,0,3.44,7,0.2595,1,0.1641,0.4287,38,0,Festive,0.4953,0.1196,0.182,0.203,4,2,0.4273,8797.92
4383,32,Male,2,Mid,0,7073.06,4,1760.17,192,5048.71,2,10.82,0.2621,0.8486,0.637,0.1574,0.1182,0.0643,3.63,0.0256,2,6.86,2,0.1845,0,0.0737,0.3464,82,0,Casual,0.4725,0.2594,0.2661,0.002,2,2,0.1232,6300.19
4384,28,Female,1,Mid,0,5375.09,7,978.02,34,1622.17,1,26.84,0.5601,0.5273,0.7046,0.2079,0.2843,0.1394,3.51,0.2238,2,7.08,2,0.8128,1,0.1752,0.3558,36,1,Casual,0.2835,0.2561,0.2198,0.2406,5,2,0.5698,5143.51
4385,40,Female,1,Mid,1,8717.08,6,1644.92,8,4267.33,3,15.83,0.2939,0.7132,0.3706,0.2621,0.1686,0.2303,3.11,0.1049,2,1.8,4,0.3988,0,0.0486,0.5984,186,2,Casual,0.1374,0.4239,0.0906,0.3481,1,3,0.3194,6425.79
4386,26,Female,2,Low,0,15952.55,11,1681.81,120,132.32,0,23.09,0.2559,0.6281,0.8255,0.0738,0.131,0.1025,4.07,0.0662,0,4.66,2,0.2436,1,0.1405,0.4904,170,2,Casual,0.0965,0.3299,0.4377,0.136,6,4,0.5586,12209.91
4387,29,Male,2,Mid,0,7832.32,5,1392.81,283,2597.64,2,44.07,0.4045,0.3826,0.5268,0.0691,0.1226,0.2019,5.25,0.1768,1,7.94,2,0.3006,1,0.3493,0.2295,215,2,Casual,0.4483,0.2375,0.193,0.1212,1,2,0.3385,6739.76
4388,19,Male,2,Mid,1,4578.97,4,1288.29,28,0.0,0,31.05,0.1466,0.5936,0.3463,0.2024,0.1407,0.299,2.11,0.0116,1,9.87,5,0.3965,1,0.1008,0.1379,207,2,Festive,0.6155,0.1555,0.1291,0.0999,2,3,0.0193,7826.37
4389,18,Female,1,Low,0,8529.68,6,1178.34,21,454.99,1,51.67,0.3128,0.3082,0.7373,0.0947,0.0821,0.129,1.0,0.0979,2,5.39,4,0.2439,1,0.1315,0.3884,115,2,Festive,0.0396,0.5033,0.0265,0.4306,2,4,0.0814,9534.03
4390,37,Female,1,Low,0,9635.6,7,1421.25,42,1790.14,1,22.7,0.2393,0.6215,0.8443,0.1742,0.1236,0.1755,4.03,0.1213,0,5.94,2,0.2855,1,0.1529,0.4761,53,1,Casual,0.2351,0.0637,0.2305,0.4706,1,2,0.7487,8672.28
