Unique_id,AD_ID,Air Date,Air Time,Time Zone,Client Product Code,Product ID,Length,Network ID,Network Name,Network Type,Network DMA,Network Feed,HH Impressions,HH Ratings,Spot Cost,Spot Cost Discounted
SPYMYA60C009416560.510416666666667,SPYMYA60C009,1/17/2014,12:15 PM,EST,MSDR02,SPYMYA,60,DISHKIDS,Dish Network Kids,Satellite,National,,,,714,678.3
MYSPYR60A007416560.521527777777778,MYSPYR60A007,1/17/2014,12:31 PM,EST,MSDR02R,MYSPYR,60,NBCSN,NBC Sports,Cable,National,L,12,0.01,40,38
SPYMYA60B004416560.522916666666667,SPYMYA60B004,1/17/2014,12:33 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,130,0.11,200,190
SPYMYA2ME002H416560.528472222222222,SPYMYA2ME002H,1/17/2014,12:41 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,144,0.12,150,142.5
SPYMYA60A034416560.550694444444444,SPYMYA60A034,1/17/2014,1:13 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,30,28.5
SPYMYA60B004416560.559722222222222,SPYMYA60B004,1/17/2014,1:26 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,88,0.08,200,190
SPYMYA2ME015416560.570833333333333,SPYMYA2ME015,1/17/2014,1:42 PM,EST,MSDR02,SPYMYA,120,QUBO,QUBO Digital,Cable,National,,,,150,142.5
SPYMYA60A019416560.589583333333333,SPYMYA60A019,1/17/2014,2:09 PM,EST,MSDR02,SPYMYA,60,GOLF,Golf Channel,Cable,National,L,80,0.07,,0
SPYMYA60A034416560.59375,SPYMYA60A034,1/17/2014,2:15 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,30,28.5
SPYMYA60B004416560.617361111111111,SPYMYA60B004,1/17/2014,2:49 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,88,0.08,200,190
SPYMYA60C011416560.64375,SPYMYA60C011,1/17/2014,3:27 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA2ME002H416560.654861111111111,SPYMYA2ME002H,1/17/2014,3:43 PM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,160,0.14,150,142.5
SPYMYA60C001H416560.654861111111111,SPYMYA60C001H,1/17/2014,3:43 PM,EST,MSDR02,SPYMYA,60,TOON,Cartoon Network,Cable,National,D,813,0.7,800,760
SPYMYA60B004416560.659027777777778,SPYMYA60B004,1/17/2014,3:49 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,118,0.1,200,190
SPYMYA60A002416560.6625,SPYMYA60A002,1/17/2014,3:54 PM,EST,MSDR02,SPYMYA,60,WGNA,WGN America,Cable,National,L,208,0.18,350,332.5
SPYMYA60C001H416560.675,SPYMYA60C001H,1/17/2014,4:12 PM,EST,MSDR02,SPYMYA,60,TOON,Cartoon Network,Cable,National,D,959,0.83,800,760
SPYMYA60C006416560.68125,SPYMYA60C006,1/17/2014,4:21 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,145,0.13,75,71.25
SPYMYA2MC029416560.698611111111111,SPYMYA2MC029,1/17/2014,4:46 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,75,71.25
MYSPYR60A007416560.707638888888889,MYSPYR60A007,1/17/2014,4:59 PM,EST,MSDR02R,MYSPYR,60,NBCSN,NBC Sports,Cable,National,L,69,0.06,40,38
MYSPYR60A004416560.707638888888889,MYSPYR60A004,1/17/2014,4:59 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,10,9.5
SPYMYA60C011416560.727083333333333,SPYMYA60C011,1/17/2014,5:27 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA60B004416560.744444444444444,SPYMYA60B004,1/17/2014,5:52 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,108,0.09,200,190
SPYMYA60A034416560.766666666666667,SPYMYA60A034,1/17/2014,6:24 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,30,28.5
SPYMYA60B019416560.78125,SPYMYA60B019,1/17/2014,6:45 PM,EST,MSDR02,SPYMYA,60,DIYLOC,DIY Local,Cable,National,L,76,0.07,20,19
SPYMYA60B010416560.781944444444444,SPYMYA60B010,1/17/2014,6:46 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,1849,1.6,75,71.25
SPYMYA60A034416560.788194444444445,SPYMYA60A034,1/17/2014,6:55 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,30,28.5
SPYMYA60A034416560.802777777777778,SPYMYA60A034,1/17/2014,7:16 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,30,28.5
SPYMYA60C006416560.804861111111111,SPYMYA60C006,1/17/2014,7:19 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,139,0.12,75,71.25
SPYMYA60D001H416560.813888888888889,SPYMYA60D001H,1/17/2014,7:32 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,61,0.05,40,38
SPYMYA60C002H416560.863194444444444,SPYMYA60C002H,1/17/2014,8:43 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,254,0.22,150,142.5
SPYMYA60C011416560.872916666666667,SPYMYA60C011,1/17/2014,8:57 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA60D001H416560.880555555555556,SPYMYA60D001H,1/17/2014,9:08 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,222,0.19,40,38
SPYMYA60B010416560.886805555555556,SPYMYA60B010,1/17/2014,9:17 PM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,1291,1.11,75,71.25
SPYMYA60C011416560.935416666666667,SPYMYA60C011,1/17/2014,10:27 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA60B026416560.944444444444445,SPYMYA60B026,1/17/2014,10:40 PM,EST,MSDR02,SPYMYA,60,THISLOC,This TV Local,Cable,National,,,,160,152
SPYMYA60A034416560.947222222222222,SPYMYA60A034,1/17/2014,10:44 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,30,28.5
SPYMYA60D001H416560.973611111111111,SPYMYA60D001H,1/17/2014,11:22 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,130,0.11,40,38
SPYMYA60B014416560.979166666666667,SPYMYA60B014,1/17/2014,11:30 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,137,0.12,15,14.25
MYSPYR60A003416570.00972222222222222,MYSPYR60A003,1/18/2014,12:14 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,3,0,50,47.5
SPYMYA60C002H416570.00972222222222222,SPYMYA60C002H,1/18/2014,12:14 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,221,0.19,20,19
SPYMYA60B014416570.0118055555555556,SPYMYA60B014,1/18/2014,12:17 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,,,15,14.25
SPYMYA2ME002H416570.0222222222222222,SPYMYA2ME002H,1/18/2014,12:32 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,179,0.15,40,38
MYSPYR60A002416570.0305555555555556,MYSPYR60A002,1/18/2014,12:44 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,56,0.05,30,28.5
SPYMYA2MC061416570.0541666666666667,SPYMYA2MC061,1/18/2014,1:18 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
MYSPYR60A003416570.0798611111111111,MYSPYR60A003,1/18/2014,1:55 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,0,0,50,47.5
SPYMYA60B010416570.108333333333333,SPYMYA60B010,1/18/2014,2:36 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,577,0.5,10,9.5
SPYMYA2MC061416570.136805555555556,SPYMYA2MC061,1/18/2014,3:17 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2ME002H416570.15625,SPYMYA2ME002H,1/18/2014,3:45 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,140,0.12,30,28.5
SPYMYA2MC068416570.195833333333333,SPYMYA2MC068,1/18/2014,4:42 AM,EST,MSDR02,SPYMYA,120,SCI,Science,Cable,National,L,85,0.07,120,114
SPYMYA2MC021416570.203472222222222,SPYMYA2MC021,1/18/2014,4:53 AM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,120,0.1,150,142.5
SPYMYA60C002H416570.209722222222222,SPYMYA60C002H,1/18/2014,5:02 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,144,0.12,15,14.25
MYSPYR60A001416570.213888888888889,MYSPYR60A001,1/18/2014,5:08 AM,EST,MSDR02R,MYSPYR,60,CMT,CMT,Cable,National,D,94,0.08,40,38
SPYMYA2MC058416570.214583333333333,SPYMYA2MC058,1/18/2014,5:09 AM,EST,MSDR02,SPYMYA,120,MIL,American Heroes Channel,Cable,National,L,104,0.09,175,166.25
SPYMYA60B003416570.227083333333333,SPYMYA60B003,1/18/2014,5:27 AM,EST,MSDR02,SPYMYA,60,DISCLOC,Discovery Network Local,Cable,National,D,,,20,19
MYSPYR60A002416570.281944444444444,MYSPYR60A002,1/18/2014,6:46 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,1,0,40,38
SPYMYA60B004416570.302777777777778,SPYMYA60B004,1/18/2014,7:16 AM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,75,0.06,75,71.25
SPYMYA2MC061416570.319444444444444,SPYMYA2MC061,1/18/2014,7:40 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
MYSPYR60A005416570.328472222222222,MYSPYR60A005,1/18/2014,7:53 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
SPYMYA2ME002H416570.344444444444444,SPYMYA2ME002H,1/18/2014,8:16 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,366,0.32,100,95
SPYMYA60A034416570.384722222222222,SPYMYA60A034,1/18/2014,9:14 AM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,40,38
SPYMYA60C001H416570.404861111111111,SPYMYA60C001H,1/18/2014,9:43 AM,EST,MSDR02,SPYMYA,60,TOON,Cartoon Network,Cable,National,D,947,0.82,400,380
SPYMYA2MC041416570.434722222222222,SPYMYA2MC041,1/18/2014,10:26 AM,EST,MSDR02,SPYMYA,120,AMC,AMC,Cable,National,D,1325,1.14,5800,5510
SPYMYA60B026416570.447916666666667,SPYMYA60B026,1/18/2014,10:45 AM,EST,MSDR02,SPYMYA,60,THISLOC,This TV Local,Cable,National,,,,160,152
MYSPYR60A004416570.452083333333333,MYSPYR60A004,1/18/2014,10:51 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60A019416570.475,SPYMYA60A019,1/18/2014,11:24 AM,EST,MSDR02,SPYMYA,60,GOLF,Golf Channel,Cable,National,L,167,0.14,200,190
SPYMYA60C011416570.475694444444444,SPYMYA60C011,1/18/2014,11:25 AM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,100,95
SPYMYA60C006416570.509027777777778,SPYMYA60C006,1/18/2014,12:13 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,130,0.11,100,95
SPYMYA60C009416570.510416666666667,SPYMYA60C009,1/18/2014,12:15 PM,EST,MSDR02,SPYMYA,60,DISHKIDS,Dish Network Kids,Satellite,National,,,,213,202.35
SPYMYA60A019416570.51875,SPYMYA60A019,1/18/2014,12:27 PM,EST,MSDR02,SPYMYA,60,GOLF,Golf Channel,Cable,National,L,167,0.14,200,190
SPYMYA2MC014416570.525694444444444,SPYMYA2MC014,1/18/2014,12:37 PM,EST,MSDR02,SPYMYA,120,GSN,GSN,Cable,National,L,191,0.17,2200,2090
MYSPYR60A004416570.535416666666667,MYSPYR60A004,1/18/2014,12:51 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
MYSPYR60A004416570.551388888888889,MYSPYR60A004,1/18/2014,1:14 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60D001H416570.570833333333333,SPYMYA60D001H,1/18/2014,1:42 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,30,0.03,45,42.75
MYSPYR60A004416570.572222222222222,MYSPYR60A004,1/18/2014,1:44 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60A019416570.572222222222222,SPYMYA60A019,1/18/2014,1:44 PM,EST,MSDR02,SPYMYA,60,GOLF,Golf Channel,Cable,National,L,167,0.14,200,190
SPYMYA2ME015416570.58125,SPYMYA2ME015,1/18/2014,1:57 PM,EST,MSDR02,SPYMYA,120,QUBO,QUBO Digital,Cable,National,,,,150,142.5
SPYMYA60D001H416570.605555555555556,SPYMYA60D001H,1/18/2014,2:32 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,90,0.08,45,42.75
SPYMYA60C001H416570.611805555555556,SPYMYA60C001H,1/18/2014,2:41 PM,EST,MSDR02,SPYMYA,60,TOON,Cartoon Network,Cable,National,D,891,0.77,800,760
SPYMYA60B001416570.638194444444444,SPYMYA60B001,1/18/2014,3:19 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,362,0.31,40,38
SPYMYA60D001H416570.642361111111111,SPYMYA60D001H,1/18/2014,3:25 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,182,0.16,45,42.75
SPYMYA60C008416570.666666666666667,SPYMYA60C008,1/18/2014,4:00 PM,EST,MSDR02,SPYMYA,60,TBKIDS,The Band Kids,Cable,Regional,,,,1000,950
SPYMYA60C011416570.674305555555556,SPYMYA60C011,1/18/2014,4:11 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA60B019416570.677777777777778,SPYMYA60B019,1/18/2014,4:16 PM,EST,MSDR02,SPYMYA,60,DIYLOC,DIY Local,Cable,National,L,232,0.2,25,23.75
SPYMYA60B001416570.680555555555555,SPYMYA60B001,1/18/2014,4:20 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,281,0.24,40,38
SPYMYA60A034416570.695833333333333,SPYMYA60A034,1/18/2014,4:42 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,40,38
SPYMYA60C001H416570.696527777777778,SPYMYA60C001H,1/18/2014,4:43 PM,EST,MSDR02,SPYMYA,60,TOON,Cartoon Network,Cable,National,D,873,0.75,800,760
SPYMYA60B019416570.71875,SPYMYA60B019,1/18/2014,5:15 PM,EST,MSDR02,SPYMYA,60,DIYLOC,DIY Local,Cable,National,L,158,0.14,25,23.75
SPYMYA60C011416570.738194444444444,SPYMYA60C011,1/18/2014,5:43 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,90,85.5
SPYMYA2MC072416570.740972222222222,SPYMYA2MC072,1/18/2014,5:47 PM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,154,0.13,320,304
SPYMYA60C006416570.759027777777778,SPYMYA60C006,1/18/2014,6:13 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,74,0.06,100,95
SPYMYA2MC061416570.759722222222222,SPYMYA2MC061,1/18/2014,6:14 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60A034416570.804166666666667,SPYMYA60A034,1/18/2014,7:18 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,40,38
SPYMYA60C002H416570.822222222222222,SPYMYA60C002H,1/18/2014,7:44 PM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,201,0.17,150,142.5
SPYMYA60A034416570.822222222222222,SPYMYA60A034,1/18/2014,7:44 PM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,40,38
SPYMYA60B026416570.827083333333333,SPYMYA60B026,1/18/2014,7:51 PM,EST,MSDR02,SPYMYA,60,THISLOC,This TV Local,Cable,National,,,,160,152
SPYMYA2MC061416570.83125,SPYMYA2MC061,1/18/2014,7:57 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60C006416570.840277777777778,SPYMYA60C006,1/18/2014,8:10 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,193,0.17,100,95
SPYMYA60C011416570.841666666666667,SPYMYA60C011,1/18/2014,8:12 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA2MC029416570.842361111111111,SPYMYA2MC029,1/18/2014,8:13 PM,EST,MSDR02,SPYMYA,120,WSBK,WSBK,Cable,BOSTON (MANCHESTER),,,,150,142.5
SPYMYA60C006416570.86875,SPYMYA60C006,1/18/2014,8:51 PM,EST,MSDR02,SPYMYA,60,NKTNS,Nicktoons,Broadcast,National,L,229,0.2,100,95
SPYMYA60B004416570.886111111111111,SPYMYA60B004,1/18/2014,9:16 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,319,0.28,250,237.5
SPYMYA60B014416570.892361111111111,SPYMYA60B014,1/18/2014,9:25 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,301,0.26,40,38
SPYMYA2ME015416570.899305555555555,SPYMYA2ME015,1/18/2014,9:35 PM,EST,MSDR02,SPYMYA,120,QUBO,QUBO Digital,Cable,National,,,,85,80.75
SPYMYA60B004416570.915277777777778,SPYMYA60B004,1/18/2014,9:58 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,319,0.28,250,237.5
SPYMYA2MC061416570.930555555555555,SPYMYA2MC061,1/18/2014,10:20 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
SPYMYA60C011416570.934722222222222,SPYMYA60C011,1/18/2014,10:26 PM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,70,66.5
SPYMYA60B014416570.988194444444444,SPYMYA60B014,1/18/2014,11:43 PM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,165,0.14,15,14.25
SPYMYA2MC061416570.99375,SPYMYA2MC061,1/18/2014,11:51 PM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,20,19
MYSPYR60A004416570.997916666666667,MYSPYR60A004,1/18/2014,11:57 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
SPYMYA2MC015416580.00486111111111111,SPYMYA2MC015,1/19/2014,12:07 AM,EST,MSDR02,SPYMYA,120,HMC,Hallmark Movie Channel,Cable,National,D,,,600,570
SPYMYA2ME002H416580.00972222222222222,SPYMYA2ME002H,1/19/2014,12:14 AM,EST,MSDR02,SPYMYA,120,DXD,DXD,Cable,National,D,230,0.2,40,38
MYSPYR60A004416580.0180555555555556,MYSPYR60A004,1/19/2014,12:26 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
SPYMYA60C002H416580.0319444444444444,SPYMYA60C002H,1/19/2014,12:46 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,269,0.23,20,19
SPYMYA60B014416580.0368055555555556,SPYMYA60B014,1/19/2014,12:53 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,,,15,14.25
MYSPYR60A003416580.0583333333333333,MYSPYR60A003,1/19/2014,1:24 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,1,0,50,47.5
MYSPYR60A004416580.0694444444444444,MYSPYR60A004,1/19/2014,1:40 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,5,4.75
MYSPYR60A003416580.1,MYSPYR60A003,1/19/2014,2:24 AM,EST,MSDR02R,MYSPYR,60,G4,G4,Cable,National,D,5,0,50,47.5
SPYMYA60B010416580.1125,SPYMYA60B010,1/19/2014,2:42 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,477,0.41,10,9.5
SPYMYA60B014416580.120138888888889,SPYMYA60B014,1/19/2014,2:53 AM,EST,MSDR02,SPYMYA,60,MILLOC,American Heroes Channel Local,Cable,National,L,105,0.09,10,9.5
SPYMYA2MC061416580.143055555555556,SPYMYA2MC061,1/19/2014,3:26 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2MC072416580.147916666666667,SPYMYA2MC072,1/19/2014,3:33 AM,EST,MSDR02,SPYMYA,120,CLOO,CLOO,Cable,National,L,140,0.12,65,61.75
SPYMYA2MC014416580.158333333333333,SPYMYA2MC014,1/19/2014,3:48 AM,EST,MSDR02,SPYMYA,120,GSN,GSN,Cable,National,L,154,0.13,450,427.5
SPYMYA2MC021416580.172222222222222,SPYMYA2MC021,1/19/2014,4:08 AM,EST,MSDR02,SPYMYA,120,DAM,Destination America,Cable,National,L,73,0.06,150,142.5
SPYMYA2MC061416580.172916666666667,SPYMYA2MC061,1/19/2014,4:09 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2MC058416580.183333333333333,SPYMYA2MC058,1/19/2014,4:24 AM,EST,MSDR02,SPYMYA,120,MIL,American Heroes Channel,Cable,National,L,122,0.11,175,166.25
SPYMYA60C002H416580.188888888888889,SPYMYA60C002H,1/19/2014,4:32 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,140,0.12,15,14.25
MYSPYR60A001416580.19375,MYSPYR60A001,1/19/2014,4:39 AM,EST,MSDR02R,MYSPYR,60,CMT,CMT,Cable,National,D,78,0.07,40,38
SPYMYA60B010416580.201388888888889,SPYMYA60B010,1/19/2014,4:50 AM,EST,MSDR02,SPYMYA,60,USALOC,USA Local,Cable,National,D,464,0.4,10,9.5
SPYMYA2MC061416580.234722222222222,SPYMYA2MC061,1/19/2014,5:38 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
SPYMYA2MC068416580.243055555555556,SPYMYA2MC068,1/19/2014,5:50 AM,EST,MSDR02,SPYMYA,120,SCI,Science,Cable,National,L,144,0.12,120,114
SPYMYA2MC061416580.25625,SPYMYA2MC061,1/19/2014,6:09 AM,EST,MSDR02,SPYMYA,120,KCDO,KCDO TV,Broadcast_Regional,Denver,,,,0,0
MYSPYR60A005416580.265972222222222,MYSPYR60A005,1/19/2014,6:23 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
MYSPYR60A002416580.303472222222222,MYSPYR60A002,1/19/2014,7:17 AM,EST,MSDR02R,MYSPYR,60,ESQ,Esquire,Cable,National,D,17,0.01,40,38
SPYMYA60C002H416580.318055555555556,SPYMYA60C002H,1/19/2014,7:38 AM,EST,MSDR02,SPYMYA,60,DXD,DXD,Cable,National,D,133,0.11,75,71.25
MYSPYR60A005416580.321527777777778,MYSPYR60A005,1/19/2014,7:43 AM,EST,MSDR02R,MYSPYR,60,SPMN,Sportsman,Cable, ,L,,,60,57
MYSPYR60A004416580.386111111111111,MYSPYR60A004,1/19/2014,9:16 AM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA60C011416580.402083333333333,SPYMYA60C011,1/19/2014,9:39 AM,EST,MSDR02,SPYMYA,60,QUBO,QUBO Digital,Cable,National,,,,100,95
SPYMYA2MC088416580.403472222222222,SPYMYA2MC088,1/19/2014,9:41 AM,EST,MSDR02,SPYMYA,120,NECN,NECN,Cable,BOSTON (MANCHESTER),,,,50,47.5
SPYMYA60D001H416580.404166666666667,SPYMYA60D001H,1/19/2014,9:42 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,188,0.16,40,38
SPYMYA60D001H416580.425,SPYMYA60D001H,1/19/2014,10:12 AM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,192,0.17,40,38
SPYMYA60A034416580.448611111111111,SPYMYA60A034,1/19/2014,10:46 AM,EST,MSDR02,SPYMYA,60,SPMN,Sportsman,Cable, ,L,,,40,38
SPYMYA60A019416580.486111111111111,SPYMYA60A019,1/19/2014,11:40 AM,EST,MSDR02,SPYMYA,60,GOLF,Golf Channel,Cable,National,L,255,0.22,200,190
SPYMYA60A019416580.506944444444444,SPYMYA60A019,1/19/2014,12:10 PM,EST,MSDR02,SPYMYA,60,GOLF,Golf Channel,Cable,National,L,255,0.22,200,190
SPYMYA2MC014416580.510416666666667,SPYMYA2MC014,1/19/2014,12:15 PM,EST,MSDR02,SPYMYA,120,GSN,GSN,Cable,National,L,203,0.18,2200,2090
SPYMYA60B001416580.527083333333333,SPYMYA60B001,1/19/2014,12:39 PM,EST,MSDR02,SPYMYA,60,APLLOC,Animal Planet Local,Cable,National,D,493,0.43,40,38
SPYMYA60D001H416580.527083333333333,SPYMYA60D001H,1/19/2014,12:39 PM,EST,MSDR02,SPYMYA,60,HUBLOC,HUB Local,Cable,National,L,91,0.08,45,42.75
SPYMYA60B004416580.528472222222222,SPYMYA60B004,1/19/2014,12:41 PM,EST,MSDR02,SPYMYA,60,HMCLOC,Hallmark Movie Channel Local,Cable,National,D,231,0.2,225,213.75
SPYMYA60B026416580.552083333333333,SPYMYA60B026,1/19/2014,1:15 PM,EST,MSDR02,SPYMYA,60,THISLOC,This TV Local,Cable,National,,,,160,152
SPYMYA60A019416580.557638888888889,SPYMYA60A019,1/19/2014,1:23 PM,EST,MSDR02,SPYMYA,60,GOLF,Golf Channel,Cable,National,L,255,0.22,200,190
MYSPYR60A004416580.565277777777778,MYSPYR60A004,1/19/2014,1:34 PM,EST,MSDR02R,MYSPYR,60,NHLN,NHL,Cable,National,,,,20,19
SPYMYA2ME015416580.569444444444444,SPYMYA2ME015,1/19/2014,1:40 PM,EST,MSDR02,SPYMYA,120,QUBO,QUBO Digital,Cable,National,,,,150,142.5
SPYMYA60C009416580.581944444444444,SPYMYA60C009,1/19/2014,1:58 PM,EST,MSDR02,SPYMYA,60,DISHKIDS,Dish Network Kids,Satellite,National,,,,144,136.8
SPYMYA60C004H416580.591666666666667,SPYMYA60C004H,1/19/2014,2:12 PM,EST,MSDR02,SPYMYA,60,HUB,HUB,Cable,National,L,73,0.06,200,190
