AGE	CRED	MS	HEQ	INCOME	DEPC	MOB	MILEAGE	RESTYPE	GENDER	EMP_STA	RES_STA	DELINQ	NUMTR	MRTGI	MFDU	resp	female	HOME	CONDO	COOP	renter	emp1	emp2	msn	cuscode
63	572	M	10	50	N	N	18.543	HOME	F	1,2	1,2	2	0	N	0	0	1	1	0	0	1	1	0	1	16640
62	566	U	10	20	N	Y	4.081	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	16641
52	586	M	200	30	Y	Y	18.367	HOME	M	0	1,2	3	0	Y	0	0	0	1	0	0	1	0	0	1	16642
50	555	M	30	40	N	N	17.279	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16643
51	598	U	30	30	N	Y	17.78	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	16644
55	588	U	30	70	N	Y	16.255	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	16645
55	580	M	30	30	Y	Y	15.044	RENTER	M	1,2	1,2	2	3	N	1	0	0	0	0	0	1	1	0	1	16646
64	576	M	30	20	N	N	17.117	RENTER	F	1,2	1,2	3	0	N	1	0	1	0	0	0	1	1	0	1	16647
63	560	U	30	20	N	N	13.112	HOME	M	1,2	1,2	0	0	Y	0	1	0	1	0	0	1	1	0	0	16648
64	580	M	30	60	Y	N	2.151	RENTER	F	1,2	1,2	1	1	N	1	0	1	0	0	0	1	1	0	1	16649
62	584	U	50	40	N	Y	1.317	RENTER	M	3+	1,2	0	0	N	1	0	0	0	0	0	1	0	1	0	16650
58	596	U	30	60	N	Y	10.413	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	16651
51	563	M	0.1	20	N	Y	15.981	HOME	F	1,2	1,2	4	1	N	0	0	1	1	0	0	1	1	0	1	16652
53	581	M	70	40	N	Y	11.265	HOME	F	1,2	3+	2	0	Y	0	0	1	1	0	0	1	1	0	1	16653
50	554	U	50	40	N	Y	5.619	RENTER	M	1,2	1,2	3	3	N	1	0	0	0	0	0	1	1	0	0	16654
52	559	M	10	40	Y	Y	16.249	RENTER	M	1,2	1,2	4	2	N	1	0	0	0	0	0	1	1	0	1	16655
57	559	M	30	40	N	Y	17.067	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16656
64	552	U	10	50	Y	Y	0.09	RENTER	F	1,2	1,2	0	0	N	1	1	1	0	0	0	1	1	0	0	16657
60	590	U	10	20	Y	N	12.433	HOME	M	1,2	1,2	0	1	Y	0	1	0	1	0	0	1	1	0	0	16658
62	572	U	0.1	30	Y	Y	1.224	HOME	F	1,2	1,2	3	2	N	0	0	1	1	0	0	1	1	0	0	16659
50	578	M	50	30	N	N	3.371	HOME	M	0	1,2	0	1	N	0	0	0	1	0	0	1	0	0	1	16660
56	596	M	50	40	N	Y	17.108	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	16661
64	551	U	0.1	30	Y	Y	7.51	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	16662
59	566	U	0.1	110	N	N	1.481	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	16663
62	582	U	30	40	Y	N	11.96	RENTER	M	1,2	1,2	4	0	N	1	0	0	0	0	0	1	1	0	0	16664
64	573	U	90	50	N	Y	14.416	RENTER	M	1,2	1,2	2	0	N	1	1	0	0	0	0	1	1	0	0	16665
58	591	U	50	30	N	N	9.51	HOME	F	1,2	1,2	1	2	Y	0	0	1	1	0	0	1	1	0	0	16666
54	552	U	70	30	Y	N	11.023	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	0	16667
54	563	U	50	70	N	Y	7.846	HOME	M	1,2	1,2	0	2	N	0	0	0	1	0	0	1	1	0	0	16668
60	592	M	10	70	N	N	0.417	RENTER	M	1,2	1,2	2	3	N	1	0	0	0	0	0	1	1	0	1	16669
55	572	U	50	30	N	Y	13.347	RENTER	M	1,2	1,2	1	1	N	1	0	0	0	0	0	1	1	0	0	16670
64	572	M	0.1	40	Y	Y	15.655	HOME	M	1,2	3+	0	1	Y	0	0	0	1	0	0	1	1	0	1	16671
63	561	M	0.1	20	N	Y	11.252	HOME	M	1,2	1,2	0	3	N	0	0	0	1	0	0	1	1	0	1	16672
63	577	U	0.1	30	N	Y	16.282	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	16673
60	599	U	30	40	N	N	8.516	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	0	16674
61	555	X	0.1	30	N	N	18.634	HOME	F	1,2	1,2	0	0	N	0	1	1	1	0	0	1	1	0	0	16675
58	597	M	10	30	Y	Y	12.255	HOME	M	1,2	1,2	0	4	Y	0	1	0	1	0	0	1	1	0	1	16676
54	580	M	50	20	Y	Y	17.376	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16677
53	586	M	50	30	N	N	2.375	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16678
52	587	U	30	50	Y	Y	11.543	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	0	16679
54	577	X	70	50	N	Y	19.065	HOME	F	1,2	1,2	0	3	N	0	0	1	1	0	0	1	1	0	0	16680
58	574	M	30	60	N	N	10.473	HOME	F	1,2	1,2	4	3	Y	0	0	1	1	0	0	1	1	0	1	16681
60	596	M	30	40	Y	Y	1.082	HOME	F	1,2	1,2	6	0	Y	0	0	1	1	0	0	1	1	0	1	16682
52	595	U	90	20	N	N	6.258	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	16683
58	592	U	70	40	Y	Y	19.229	RENTER	F	1,2	3+	1	3	N	1	0	1	0	0	0	1	1	0	0	16684
64	552	U	50	40	N	N	15.951	HOME	F	1,2	1,2	2	1	U	0	1	1	1	0	0	1	1	0	0	16685
57	563	X	70	50	Y	Y	7.45	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	0	16686
58	575	M	10	50	Y	N	19.241	HOME	F	0	1,2	2	1	Y	0	0	1	1	0	0	1	0	0	1	16687
51	557	M	200	60	Y	Y	6.962	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	1	16688
53	556	U	30	30	N	Y	17.378	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	16689
54	588	M	30	40	Y	N	15.068	COOP	M	1,2	1,2	1	0	Y	1	0	0	0	0	1	1	1	0	1	16690
53	595	M	10	50	Y	N	16.004	RENTER	F	1,2	1,2	0	0	N	1	1	1	0	0	0	1	1	0	1	16691
58	576	M	30	30	Y	Y	14.935	HOME	M	1,2	1,2	0	1	U	0	0	0	1	0	0	1	1	0	1	16692
60	561	U	30	40	Y	Y	10.127	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	16693
61	594	U	50	40	Y	Y	4.824	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	0	16694
60	589	U	70	30	N	Y	10.616	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	16695
63	588	U	90	40	N	Y	15.093	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	16696
53	589	M	0.1	20	N	N	6.23	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16697
57	590	M	30	30	N	Y	13.108	HOME	M	1,2	1,2	1	3	Y	0	0	0	1	0	0	1	1	0	1	16698
51	595	M	70	40	Y	Y	9.288	HOME	F	1,2	3+	0	0	Y	0	0	1	1	0	0	1	1	0	1	16699
54	561	U	0.1	40	N	Y	5.006	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	0	16700
56	598	M	10	60	N	N	6.416	COOP	M	1,2	1,2	1	2	N	1	0	0	0	0	1	1	1	0	1	16701
64	583	U	30	50	Y	Y	16.226	COOP	F	1,2	1,2	0	1	N	1	0	1	0	0	1	1	1	0	0	16702
57	581	M	70	30	N	Y	19.091	CONDO	M	1,2	1,2	0	3	Y	1	0	0	0	1	0	1	1	0	1	16703
60	584	M	0.1	20	N	Y	11.252	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	16704
58	561	M	30	30	Y	N	17.528	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16705
60	572	X	30	40	N	Y	8.604	HOME	M	1,2	3+	0	0	Y	0	0	0	1	0	0	1	1	0	0	16706
58	574	M	50	40	Y	N	17.144	HOME	M	1,2	1,2	1	0	U	0	0	0	1	0	0	1	1	0	1	16707
52	580	M	30	40	Y	Y	4.968	HOME	M	1,2	1,2	0	1	Y	0	0	0	1	0	0	1	1	0	1	16708
64	581	U	10	20	N	Y	14.547	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	16709
51	567	M	0.1	40	Y	Y	19.917	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16710
51	583	M	10	20	N	Y	9.766	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16711
58	581	M	10	50	N	Y	17.325	RENTER	F	1,2	1,2	0	4	N	1	0	1	0	0	0	1	1	0	1	16712
53	589	M	200	40	Y	N	19.39	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	16713
55	562	U	30	30	N	Y	6.464	HOME	F	1,2	1,2	0	0	U	0	0	1	1	0	0	1	1	0	0	16714
58	557	M	30	50	N	Y	9.667	HOME	F	1,2	1,2	3	0	N	0	0	1	1	0	0	1	1	0	1	16715
53	591	M	50	30	Y	Y	11.182	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16716
55	565	M	30	60	N	N	17.75	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	16717
50	585	M	30	50	Y	N	7.041	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16718
56	551	U	0.1	30	Y	Y	17.219	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	16719
63	554	M	50	40	N	Y	10.669	COOP	M	3+	1,2	2	2	N	1	1	0	0	0	1	1	0	1	1	16720
59	566	M	70	30	N	N	5.206	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	16721
56	578	U	70	20	N	N	13.426	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	16722
60	560	M	0.1	40	N	Y	7.195	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	16723
54	561	M	10	30	N	N	0.105	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	16724
59	558	M	0.1	50	N	Y	1.113	HOME	F	1,2	1,2	4	0	N	0	0	1	1	0	0	1	1	0	1	16725
64	593	M	30	50	Y	Y	12.853	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	16726
60	570	U	0.1	30	Y	Y	16.219	HOME	F	1,2	1,2	0	2	N	0	0	1	1	0	0	1	1	0	0	16727
51	557	U	30	50	Y	Y	10.981	HOME	M	1,2	1,2	0	1	N	0	0	0	1	0	0	1	1	0	0	16728
54	572	M	30	40	N	Y	16.364	RENTER	F	1,2	1,2	1	3	N	1	0	1	0	0	0	1	1	0	1	16729
59	574	X	30	20	N	Y	14.297	HOME	F	1,2	3+	0	4	Y	0	0	1	1	0	0	1	1	0	0	16730
51	579	M	30	40	N	N	13.088	RENTER	F	1,2	1,2	0	2	N	1	0	1	0	0	0	1	1	0	1	16731
63	568	U	30	40	N	Y	16.805	HOME	F	1,2	1,2	1	0	N	0	0	1	1	0	0	1	1	0	0	16732
52	553	M	10	40	N	N	8.981	RENTER	M	1,2	1,2	3	0	N	1	0	0	0	0	0	1	1	0	1	16733
58	569	M	10	40	Y	Y	12.918	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	1	16734
57	576	X	70	40	N	Y	14.497	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	16735
57	579	M	200	40	N	Y	5.655	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16736
60	562	M	10	50	Y	N	8.905	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	16737
55	566	U	30	20	N	Y	19.274	HOME	M	1,2	1,2	0	2	N	0	0	0	1	0	0	1	1	0	0	16738
55	588	M	50	40	N	Y	15.906	HOME	M	1,2	1,2	0	3	Y	0	1	0	1	0	0	1	1	0	1	16739
59	576	M	30	70	Y	Y	17.568	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16740
53	583	M	0.1	70	N	Y	5.557	HOME	M	1,2	1,2	3	0	Y	0	0	0	1	0	0	1	1	0	1	16741
57	569	U	30	20	Y	N	8.175	HOME	F	1,2	1,2	0	2	U	0	1	1	1	0	0	1	1	0	0	16742
58	551	M	30	40	N	Y	16.482	RENTER	F	3+	1,2	1	0	N	1	0	1	0	0	0	1	0	1	1	16743
60	563	U	50	30	N	Y	4.441	RENTER	M	1,2	1,2	2	0	N	1	0	0	0	0	0	1	1	0	0	16744
51	578	M	10	30	N	Y	4.745	HOME	M	0	1,2	0	0	Y	0	0	0	1	0	0	1	0	0	1	16745
53	551	U	30	50	N	Y	18.836	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	0	16746
51	588	U	30	30	Y	N	16.509	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	16747
55	555	X	10	50	N	Y	2.919	HOME	F	1,2	1,2	7	0	Y	0	0	1	1	0	0	1	1	0	0	16748
57	558	M	30	70	Y	N	17.976	RENTER	F	1,2	1,2	0	0	N	1	1	1	0	0	0	1	1	0	1	16749
59	584	M	10	50	N	N	12.419	HOME	F	1,2	1,2	0	2	Y	0	0	1	1	0	0	1	1	0	1	16750
53	580	M	50	40	Y	N	13.077	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	16751
64	596	M	30	20	N	Y	13.327	HOME	F	1,2	1,2	3	0	Y	0	0	1	1	0	0	1	1	0	1	16752
64	560	M	30	50	Y	N	10.508	RENTER	M	1,2	1,2	4	1	N	1	0	0	0	0	0	1	1	0	1	16753
56	567	X	30	20	N	Y	1.633	HOME	M	1,2	1,2	2	0	Y	0	0	0	1	0	0	1	1	0	0	16754
53	573	M	30	30	N	Y	14.192	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	16755
65	551	M	0.1	50	N	Y	4.362	HOME	M	0	1,2	0	3	N	0	0	0	1	0	0	1	0	0	1	16756
63	594	M	30	50	Y	Y	15.957	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16757
56	585	M	10	60	N	N	11.251	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16758
64	560	M	10	50	Y	N	7.35	HOME	F	1,2	1,2	0	0	Y	0	1	1	1	0	0	1	1	0	1	16759
55	565	M	50	60	N	Y	9.147	HOME	M	1,2	1,2	0	4	Y	0	0	0	1	0	0	1	1	0	1	16760
57	567	M	30	20	Y	N	13.667	HOME	M	1,2	1,2	2	0	N	0	0	0	1	0	0	1	1	0	1	16761
57	558	M	70	30	N	Y	0.534	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	16762
65	582	U	50	50	Y	N	16.114	HOME	F	3+	1,2	0	1	Y	0	0	1	1	0	0	1	0	1	0	16763
52	581	U	30	30	Y	N	9.689	CONDO	F	1,2	1,2	0	1	N	1	0	1	0	1	0	1	1	0	0	16764
51	569	M	30	20	Y	N	19.141	HOME	M	1,2	1,2	3	1	Y	0	0	0	1	0	0	1	1	0	1	16765
64	596	M	90	40	N	N	1.578	HOME	F	1,2	1,2	0	4	Y	0	0	1	1	0	0	1	1	0	1	16766
59	590	M	50	30	N	N	16.847	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	16767
51	565	M	90	30	N	Y	8.315	HOME	F	1,2	3+	0	0	Y	0	0	1	1	0	0	1	1	0	1	16768
61	583	X	30	70	N	Y	8.882	HOME	M	1,2	3+	4	3	N	0	0	0	1	0	0	1	1	0	0	16769
55	568	M	30	20	N	Y	18.287	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	16770
62	556	M	10	50	Y	Y	6.572	RENTER	M	1,2	1,2	0	4	N	1	0	0	0	0	0	1	1	0	1	16771
61	554	M	50	40	Y	N	16.132	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	1	16772
62	554	U	70	40	N	Y	12.857	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	16773
60	575	M	70	40	N	Y	11.897	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	16774
63	589	M	50	40	Y	Y	18.967	RENTER	M	1,2	1,2	0	1	N	1	1	0	0	0	0	1	1	0	1	16775
63	580	U	30	40	N	Y	1.615	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	0	16776
56	586	U	30	70	N	N	12.813	HOME	M	0	1,2	1	1	Y	0	0	0	1	0	0	1	0	0	0	16777
60	587	X	90	30	N	N	16.858	RENTER	M	1,2	1,2	0	3	N	1	0	0	0	0	0	1	1	0	0	16778
59	569	U	30	50	Y	Y	13.968	RENTER	F	1,2	1,2	0	2	N	1	1	1	0	0	0	1	1	0	0	16779
52	594	U	50	30	N	N	2.705	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	0	16780
53	590	M	30	20	N	Y	7.603	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	16781
54	588	U	10	30	N	Y	15.73	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	16782
58	556	M	0.1	50	N	N	17.661	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	16783
50	594	U	30	30	N	Y	17.044	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	0	16784
60	591	M	10	40	N	Y	3.055	HOME	M	1,2	1,2	0	2	U	0	0	0	1	0	0	1	1	0	1	16785
59	561	M	90	40	N	Y	10.912	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	16786
64	574	M	10	50	N	Y	14.276	COOP	F	1,2	1,2	0	0	N	1	0	1	0	0	1	1	1	0	1	16787
52	584	M	30	40	Y	Y	18.836	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	16788
60	591	U	70	40	N	Y	17.222	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	0	16789
51	558	X	30	20	N	Y	13.023	HOME	F	1,2	1,2	1	1	Y	0	0	1	1	0	0	1	1	0	0	16790
61	577	M	10	50	N	N	9.235	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	16791
58	586	X	90	70	N	Y	13.416	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	0	16792
54	557	M	50	40	Y	N	13.336	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	16793
54	562	M	10	20	N	Y	15.746	HOME	F	1,2	1,2	2	0	Y	0	0	1	1	0	0	1	1	0	1	16794
62	559	M	90	30	Y	N	15.725	HOME	F	3+	1,2	3	0	Y	0	0	1	1	0	0	1	0	1	1	16795
64	558	X	10	30	Y	Y	7.46	HOME	M	0	1,2	0	1	Y	0	0	0	1	0	0	1	0	0	0	16796
57	594	U	30	70	N	N	18.036	RENTER	F	1,2	1,2	0	0	N	1	1	1	0	0	0	1	1	0	0	16797
55	559	M	30	20	N	Y	0.004	HOME	F	1,2	3+	0	0	N	0	0	1	1	0	0	1	1	0	1	16798
64	596	U	30	50	Y	N	0.087	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	16799
52	596	U	30	30	N	Y	13.285	HOME	F	1,2	1,2	1	0	U	0	0	1	1	0	0	1	1	0	0	16800
55	598	U	50	60	N	Y	10.369	HOME	M	1,2	1,2	3	0	N	0	1	0	1	0	0	1	1	0	0	16801
54	572	M	70	50	N	N	15.123	HOME	M	1,2	1,2	1	1	N	0	0	0	1	0	0	1	1	0	1	16802
56	559	U	30	40	N	Y	14.767	RENTER	M	1,2	1,2	3	1	N	1	0	0	0	0	0	1	1	0	0	16803
64	561	M	30	40	N	N	15.69	RENTER	F	1,2	1,2	1	0	N	1	0	1	0	0	0	1	1	0	1	16804
63	551	M	50	40	Y	Y	17.727	RENTER	F	1,2	1,2	1	2	N	1	0	1	0	0	0	1	1	0	1	16805
54	579	M	50	40	Y	Y	10.674	HOME	M	1,2	1,2	1	0	Y	0	0	0	1	0	0	1	1	0	1	16806
51	590	M	30	30	Y	N	4.2	RENTER	F	1,2	3+	0	1	N	1	0	1	0	0	0	1	1	0	1	16807
65	583	M	30	40	N	N	4.874	HOME	F	1,2	3+	0	1	Y	0	0	1	1	0	0	1	1	0	1	16808
60	585	M	30	40	N	N	9.895	HOME	F	1,2	1,2	1	0	Y	0	0	1	1	0	0	1	1	0	1	16809
57	554	M	0.1	30	N	Y	13.815	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	16810
57	593	M	50	30	Y	N	19.243	HOME	M	1,2	1,2	0	0	U	0	0	0	1	0	0	1	1	0	1	16811
50	594	M	70	40	N	N	12.832	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	16812
51	593	M	30	40	N	N	4.257	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16813
59	580	X	30	40	Y	Y	7.977	HOME	F	1,2	1,2	2	0	U	0	0	1	1	0	0	1	1	0	0	16814
57	552	M	10	30	Y	Y	10.475	RENTER	M	1,2	1,2	0	1	N	1	0	0	0	0	0	1	1	0	1	16815
62	592	M	0.1	40	N	Y	14.112	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	16816
52	595	M	10	40	N	N	1.103	RENTER	M	3+	1,2	2	0	N	1	0	0	0	0	0	1	0	1	1	16817
55	571	U	10	110	N	N	10.555	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	0	16818
65	596	U	50	20	N	Y	13.855	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	16819
58	579	U	30	30	Y	Y	11.62	HOME	F	1,2	1,2	0	4	Y	0	0	1	1	0	0	1	1	0	0	16820
64	565	X	30	30	N	Y	19.288	HOME	F	1,2	1,2	0	2	Y	0	0	1	1	0	0	1	1	0	0	16821
50	579	M	90	30	N	Y	11.816	HOME	M	1,2	1,2	4	0	Y	0	1	0	1	0	0	1	1	0	1	16822
50	579	U	70	20	Y	Y	8.623	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	16823
64	560	M	30	30	N	Y	16.541	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16824
62	556	M	50	40	Y	Y	1.321	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	1	16825
55	584	M	10	40	N	N	19.104	HOME	F	1,2	1,2	0	0	U	0	0	1	1	0	0	1	1	0	1	16826
64	591	U	90	50	N	Y	19.298	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	16827
60	567	M	30	20	Y	N	9.278	HOME	M	3+	1,2	0	1	Y	0	0	0	1	0	0	1	0	1	1	16828
62	574	M	10	50	N	Y	7.327	HOME	M	3+	1,2	1	0	Y	0	0	0	1	0	0	1	0	1	1	16829
58	567	M	0.1	40	Y	Y	16.852	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16830
56	591	U	30	20	N	N	12.929	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	0	16831
55	568	U	50	30	N	Y	7.911	HOME	F	1,2	1,2	1	1	Y	0	0	1	1	0	0	1	1	0	0	16832
60	564	M	10	20	Y	N	13.524	HOME	M	1,2	1,2	0	3	U	0	1	0	1	0	0	1	1	0	1	16833
59	587	U	30	40	N	Y	17.421	RENTER	M	1,2	1,2	2	1	N	1	0	0	0	0	0	1	1	0	0	16834
61	583	M	30	40	Y	Y	75.471	HOME	M	1,2	1,2	0	4	N	0	0	0	1	0	0	1	1	0	1	16835
59	596	M	30	40	N	Y	18.891	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16836
57	569	U	50	40	N	Y	16.508	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	0	16837
63	576	U	50	60	Y	Y	11.811	RENTER	M	1,2	1,2	0	0	N	1	1	0	0	0	0	1	1	0	0	16838
62	598	M	30	40	N	Y	19.858	RENTER	F	1,2	1,2	2	2	N	1	0	1	0	0	0	1	1	0	1	16839
61	555	U	30	50	N	N	3.419	HOME	M	1,2	1,2	0	3	N	0	0	0	1	0	0	1	1	0	0	16840
50	566	U	30	40	N	Y	3.784	HOME	F	1,2	1,2	2	0	Y	0	1	1	1	0	0	1	1	0	0	16841
53	554	U	50	30	N	Y	6.481	HOME	M	1,2	3+	0	0	N	0	1	0	1	0	0	1	1	0	0	16842
62	557	M	30	40	N	Y	11.677	RENTER	F	1,2	1,2	2	0	N	1	0	1	0	0	0	1	1	0	1	16843
63	569	M	30	50	N	Y	15.757	HOME	F	1,2	1,2	2	2	Y	0	0	1	1	0	0	1	1	0	1	16844
54	583	U	30	20	N	Y	15.013	RENTER	M	1,2	1,2	1	1	N	1	0	0	0	0	0	1	1	0	0	16845
51	564	U	0.1	60	Y	N	7.22	HOME	M	1,2	1,2	0	2	Y	0	0	0	1	0	0	1	1	0	0	16846
64	568	M	30	40	Y	Y	12.511	RENTER	F	1,2	1,2	0	1	N	1	0	1	0	0	0	1	1	0	1	16847
65	569	M	30	40	N	N	11.776	HOME	F	1,2	1,2	0	0	U	0	0	1	1	0	0	1	1	0	1	16848
65	564	M	10	50	Y	Y	5.227	HOME	F	1,2	1,2	0	0	N	0	0	1	1	0	0	1	1	0	1	16849
55	588	M	30	50	N	N	0.226	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	16850
56	588	M	30	20	Y	N	5.581	RENTER	M	1,2	1,2	0	0	N	1	0	0	0	0	0	1	1	0	1	16851
52	588	M	70	70	N	N	4.437	RENTER	M	1,2	1,2	1	0	N	1	0	0	0	0	0	1	1	0	1	16852
51	596	M	30	40	N	Y	18.421	HOME	M	1,2	1,2	0	0	Y	0	0	0	1	0	0	1	1	0	1	16853
52	550	M	30	20	Y	Y	11.238	HOME	M	3+	1,2	1	0	N	0	0	0	1	0	0	1	0	1	1	16854
55	571	M	30	60	N	N	18.605	HOME	M	1,2	1,2	0	0	N	0	0	0	1	0	0	1	1	0	1	16855
59	591	M	50	40	Y	N	9.995	CONDO	F	1,2	1,2	0	0	Y	1	0	1	0	1	0	1	1	0	1	16856
64	571	U	30	40	Y	N	10.65	HOME	F	1,2	1,2	0	0	Y	0	0	1	1	0	0	1	1	0	0	16857
57	588	M	90	30	N	Y	2.562	RENTER	F	1,2	1,2	0	0	N	1	0	1	0	0	0	1	1	0	1	16858
59	589	U	10	30	Y	Y	15.181	RENTER	F	1,2	1,2	2	1	N	1	0	1	0	0	0	1	1	0	0	16859
