AGE,CRED,MS,HEQ,INCOME,DEPC,MOB,MILEAGE,RESTYPE,GENDER,EMP_STA,RES_STA,DELINQ,NUMTR,MRTGI,MFDU,resp
49,635.0,M,10.0,40,Y,N,0.7070000000000001,HOME,F,"1,2","1,2",2,1,Y,0,0
39,604.0,M,50.0,30,Y,Y,9.79,RENTER,F,"1,2","1,2",0,0,N,1,0
46,637.0,U,10.0,30,Y,Y,9.557,HOME,F,"1,2","1,2",2,0,N,0,0
46,628.0,M,30.0,50,N,Y,19.308,RENTER,M,"1,2","1,2",3,1,N,1,0
49,637.0,U,10.0,40,Y,Y,2.944,RENTER,M,"1,2","1,2",1,0,N,1,0
50,623.0,M,50.0,60,N,Y,11.892999999999999,RENTER,F,"1,2","1,2",0,0,N,1,0
33,607.0,M,10.0,40,N,Y,10.308,HOME,M,3+,"1,2",1,2,Y,0,0
47,629.0,M,50.0,30,N,Y,0.518,RENTER,F,"1,2","1,2",0,0,N,1,0
31,602.0,U,70.0,50,N,N,12.15,HOME,M,"1,2","1,2",0,1,Y,0,0
49,636.0,M,30.0,20,N,Y,5.197,HOME,M,"1,2","1,2",0,0,Y,0,0
35,613.0,M,30.0,30,Y,Y,9.499,HOME,M,"1,2","1,2",0,0,Y,0,1
30,620.0,M,90.0,30,N,Y,7.037999999999999,HOME,F,"1,2","1,2",0,2,Y,0,0
32,635.0,M,10.0,30,Y,Y,5.5329999999999995,RENTER,M,"1,2","1,2",0,0,N,1,0
37,624.0,M,30.0,30,N,Y,14.728,HOME,F,"1,2","1,2",3,0,N,0,0
49,614.0,M,30.0,30,N,N,5.809,HOME,M,"1,2","1,2",0,0,N,0,1
31,614.0,M,70.0,50,Y,Y,4.3389999999999995,HOME,M,"1,2","1,2",0,3,Y,0,0
40,611.0,U,0.1,40,Y,Y,12.007,RENTER,M,"1,2","1,2",1,0,N,1,0
38,605.0,M,30.0,60,N,Y,14.904000000000002,RENTER,M,"1,2","1,2",2,1,N,1,0
44,610.0,M,0.1,40,N,Y,11.88,RENTER,F,"1,2","1,2",1,0,N,1,0
44,634.0,U,10.0,40,Y,N,18.302,HOME,M,3+,"1,2",1,0,Y,0,0
45,632.0,U,30.0,40,Y,Y,18.833,HOME,M,"1,2","1,2",0,1,Y,0,0
34,617.0,M,70.0,40,Y,Y,19.941,RENTER,M,"1,2","1,2",0,0,N,1,0
48,607.0,U,30.0,50,Y,N,13.342,HOME,M,"1,2","1,2",0,0,U,0,0
34,630.0,M,10.0,40,N,N,16.426,RENTER,M,"1,2","1,2",2,0,N,1,0
44,634.0,M,200.0,20,N,N,10.960999999999999,RENTER,F,"1,2","1,2",2,0,N,1,0
35,619.0,M,0.1,40,N,N,15.239,HOME,F,0,"1,2",1,0,N,0,0
40,618.0,M,70.0,40,Y,Y,18.619,HOME,F,"1,2","1,2",0,0,Y,0,0
33,625.0,M,30.0,50,N,Y,2.436,HOME,F,"1,2","1,2",2,0,Y,0,0
34,629.0,M,10.0,60,N,N,11.732000000000001,HOME,M,"1,2","1,2",3,4,N,0,0
32,619.0,U,70.0,30,N,Y,19.014,RENTER,F,"1,2","1,2",1,4,N,1,1
42,614.0,M,30.0,30,Y,Y,6.877999999999999,RENTER,F,"1,2","1,2",1,0,N,1,0
32,624.0,M,50.0,30,Y,N,11.042,RENTER,F,"1,2","1,2",0,1,N,1,0
31,616.0,M,10.0,60,N,N,15.085999999999999,RENTER,F,"1,2","1,2",0,1,N,1,0
33,619.0,M,30.0,40,Y,N,14.741,RENTER,F,"1,2","1,2",0,0,N,1,0
36,618.0,M,30.0,30,N,N,4.0,HOME,F,"1,2","1,2",0,0,Y,0,0
49,610.0,M,10.0,50,Y,N,12.253,HOME,F,"1,2","1,2",0,1,Y,0,0
44,619.0,M,90.0,30,N,Y,7.582999999999999,RENTER,M,"1,2","1,2",1,4,N,1,0
47,615.0,U,90.0,30,N,N,14.584000000000001,RENTER,M,"1,2","1,2",2,0,N,1,0
47,637.0,M,50.0,20,N,N,13.914000000000001,HOME,M,"1,2","1,2",0,0,Y,0,1
46,639.0,M,70.0,40,N,Y,8.012,HOME,M,0,3+,0,0,Y,0,0
35,603.0,M,50.0,70,N,Y,12.975,HOME,F,"1,2","1,2",0,4,N,0,0
32,602.0,U,0.1,60,Y,N,18.416,HOME,M,3+,"1,2",0,1,N,0,0
41,604.0,U,30.0,40,Y,N,14.800999999999998,HOME,M,"1,2","1,2",0,0,Y,0,0
36,628.0,U,70.0,40,N,N,9.157,RENTER,F,"1,2","1,2",0,0,N,1,0
33,629.0,U,50.0,110,N,Y,13.939,HOME,M,"1,2","1,2",0,2,N,0,0
47,639.0,U,70.0,20,Y,Y,13.963,RENTER,F,"1,2","1,2",0,1,N,1,0
46,603.0,U,90.0,30,N,Y,18.680999999999997,HOME,M,"1,2","1,2",3,0,Y,0,0
31,622.0,U,50.0,50,Y,Y,3.642,RENTER,M,"1,2","1,2",1,0,N,1,1
40,633.0,U,10.0,20,N,Y,15.514000000000001,RENTER,M,3+,"1,2",0,2,N,1,0
38,610.0,M,30.0,30,N,Y,17.111,RENTER,M,0,"1,2",1,0,N,1,0
34,622.0,M,10.0,60,N,Y,11.034,HOME,M,"1,2",3+,0,2,N,0,0
40,630.0,U,30.0,50,Y,Y,6.561,HOME,M,"1,2","1,2",4,0,N,0,0
44,624.0,U,0.1,60,Y,N,4.63,HOME,M,"1,2","1,2",0,1,Y,0,0
31,614.0,M,0.1,20,Y,N,7.369,HOME,F,"1,2","1,2",0,0,Y,0,1
33,602.0,U,10.0,30,N,Y,11.370999999999999,RENTER,M,"1,2","1,2",1,0,N,1,0
32,601.0,M,30.0,40,Y,Y,3.029,RENTER,M,0,"1,2",0,3,N,1,0
45,628.0,M,50.0,20,Y,N,13.870999999999999,RENTER,M,"1,2","1,2",2,0,N,1,0
35,634.0,M,70.0,40,Y,Y,15.779000000000002,RENTER,M,"1,2","1,2",0,0,N,1,0
34,634.0,M,90.0,40,Y,N,13.110999999999999,RENTER,M,"1,2","1,2",3,0,N,1,0
44,630.0,M,0.1,60,Y,Y,15.274000000000001,RENTER,M,"1,2","1,2",2,2,N,1,1
35,633.0,M,10.0,60,Y,N,15.356,HOME,M,"1,2","1,2",0,0,N,0,0
30,637.0,M,0.1,40,N,Y,2.89,RENTER,F,"1,2","1,2",3,1,N,1,0
39,624.0,M,30.0,50,N,Y,2.8789999999999996,HOME,M,"1,2","1,2",0,0,Y,0,0
42,634.0,U,30.0,30,N,Y,5.34,CONDO,F,"1,2","1,2",1,2,N,1,0
36,636.0,U,0.1,40,N,N,17.701,RENTER,M,"1,2","1,2",0,2,N,1,0
40,635.0,U,10.0,20,Y,Y,5.541,HOME,F,"1,2","1,2",0,0,Y,0,0
30,612.0,M,0.1,30,N,N,11.267000000000001,RENTER,F,"1,2","1,2",0,1,N,1,0
43,621.0,U,50.0,30,Y,N,8.72,HOME,M,0,"1,2",1,0,N,0,0
45,606.0,M,70.0,40,Y,N,11.452,RENTER,M,"1,2","1,2",0,0,N,1,0
40,616.0,U,30.0,30,Y,N,14.83,HOME,F,"1,2",3+,1,2,Y,0,0
40,602.0,M,30.0,20,N,N,6.295,HOME,M,"1,2",3+,3,0,U,0,0
33,631.0,M,50.0,20,N,Y,5.347,RENTER,F,3+,"1,2",2,0,N,1,1
44,632.0,M,30.0,20,N,Y,15.194,RENTER,M,"1,2","1,2",2,1,N,1,0
46,630.0,M,50.0,40,N,Y,4.6819999999999995,HOME,M,"1,2","1,2",0,0,Y,0,0
35,609.0,U,10.0,60,N,Y,1.5659999999999998,HOME,F,"1,2","1,2",0,1,Y,0,0
31,600.0,U,200.0,50,N,Y,12.667,HOME,F,"1,2",3+,2,0,U,0,0
42,600.0,M,10.0,20,N,Y,14.165,HOME,M,"1,2","1,2",0,0,Y,0,0
43,604.0,M,30.0,40,Y,N,14.286,HOME,M,"1,2","1,2",0,1,Y,0,0
46,630.0,U,30.0,70,N,Y,68.987,RENTER,F,"1,2","1,2",2,0,N,1,1
47,610.0,M,70.0,40,N,N,5.524,RENTER,F,"1,2","1,2",0,0,N,1,0
38,604.0,U,30.0,60,N,Y,12.828,HOME,F,"1,2","1,2",0,0,U,0,0
45,622.0,U,50.0,40,Y,N,14.617,HOME,F,"1,2","1,2",3,0,Y,0,0
31,601.0,U,0.1,60,N,Y,3.16,RENTER,F,"1,2","1,2",0,0,N,1,0
40,607.0,M,30.0,20,N,Y,12.345,HOME,F,"1,2","1,2",3,0,Y,0,0
36,601.0,U,10.0,30,Y,Y,19.227,HOME,F,"1,2","1,2",0,0,Y,0,0
44,609.0,M,30.0,40,N,Y,9.806000000000001,RENTER,F,"1,2","1,2",0,1,N,1,0
42,606.0,U,10.0,60,Y,Y,16.584,HOME,F,"1,2","1,2",0,2,N,0,0
47,632.0,U,50.0,50,N,N,14.527999999999999,HOME,F,"1,2","1,2",2,0,N,0,0
43,624.0,X,10.0,30,Y,N,6.061,HOME,F,"1,2","1,2",4,0,U,0,0
32,605.0,M,50.0,50,Y,N,17.445,HOME,F,0,3+,0,1,Y,0,0
33,603.0,U,30.0,40,Y,Y,9.777999999999999,RENTER,F,"1,2","1,2",1,1,N,1,0
45,637.0,M,90.0,20,Y,Y,12.38,RENTER,F,"1,2","1,2",0,0,N,1,0
33,617.0,U,30.0,50,N,N,14.241,HOME,F,"1,2","1,2",3,0,N,0,0
38,635.0,M,70.0,50,N,Y,11.762,RENTER,M,"1,2","1,2",3,0,N,1,0
50,615.0,U,10.0,20,Y,N,11.167,RENTER,M,3+,"1,2",0,2,N,1,0
40,613.0,M,50.0,30,N,Y,18.046,RENTER,F,"1,2","1,2",0,0,N,1,0
43,609.0,U,30.0,50,Y,N,10.58,HOME,M,"1,2","1,2",2,3,N,0,0
45,634.0,M,30.0,60,Y,Y,2.33,RENTER,F,"1,2","1,2",0,0,N,1,1
45,633.0,U,90.0,50,Y,N,19.078,RENTER,F,"1,2","1,2",1,0,N,1,0
35,606.0,M,50.0,40,Y,Y,4.765,RENTER,M,"1,2","1,2",0,2,N,1,0
45,606.0,M,30.0,60,Y,Y,5.292999999999999,RENTER,F,"1,2","1,2",0,0,N,1,0
38,611.0,M,50.0,40,Y,N,8.003,HOME,M,"1,2","1,2",1,0,Y,0,1
32,604.0,M,30.0,20,N,Y,10.545,HOME,M,"1,2","1,2",0,0,N,0,1
33,617.0,U,50.0,30,N,Y,18.31,HOME,F,"1,2","1,2",0,0,U,0,0
34,601.0,M,30.0,20,N,Y,16.464000000000002,RENTER,M,"1,2","1,2",0,0,N,1,0
35,638.0,U,70.0,60,N,Y,10.265999999999998,HOME,M,"1,2",3+,0,4,U,0,0
39,626.0,M,30.0,40,Y,N,10.632,RENTER,F,"1,2","1,2",0,2,N,1,0
46,626.0,M,30.0,60,N,N,17.117,RENTER,F,"1,2","1,2",3,1,N,1,0
46,610.0,M,10.0,60,Y,N,15.52,RENTER,F,3+,"1,2",3,2,N,1,0
40,609.0,M,30.0,50,N,N,7.712999999999999,HOME,M,"1,2","1,2",1,0,N,0,1
41,633.0,U,10.0,60,Y,Y,13.72,RENTER,M,"1,2","1,2",1,3,N,1,0
43,628.0,U,0.1,50,N,Y,18.115,RENTER,F,"1,2",3+,1,0,N,1,0
49,620.0,U,90.0,60,N,Y,19.747,HOME,F,"1,2","1,2",3,0,Y,0,0
33,638.0,U,10.0,60,Y,Y,10.879000000000001,RENTER,F,"1,2","1,2",1,0,N,1,0
44,628.0,U,30.0,50,Y,N,0.997,HOME,F,"1,2","1,2",0,1,Y,0,0
31,619.0,M,10.0,20,Y,N,19.132,RENTER,M,"1,2","1,2",1,2,N,1,1
33,624.0,M,50.0,40,Y,N,14.026,RENTER,M,"1,2","1,2",1,0,N,1,0
47,634.0,M,90.0,40,Y,Y,2.323,RENTER,M,"1,2","1,2",0,0,N,1,0
36,636.0,U,10.0,40,N,Y,0.6679999999999999,HOME,F,"1,2",3+,1,1,Y,0,0
43,616.0,M,30.0,50,Y,N,16.479,HOME,M,3+,"1,2",1,4,Y,0,0
50,618.0,M,30.0,40,Y,N,14.626,RENTER,M,"1,2","1,2",2,0,N,1,0
50,606.0,M,0.1,60,Y,N,15.360999999999999,COOP,M,0,"1,2",0,0,Y,1,0
45,613.0,M,70.0,30,N,Y,7.247999999999999,RENTER,M,"1,2",3+,0,0,N,1,0
38,607.0,M,50.0,30,N,Y,14.423,HOME,M,"1,2","1,2",3,0,Y,0,0
45,634.0,M,50.0,40,N,Y,10.526,HOME,F,"1,2","1,2",0,0,N,0,0
31,621.0,U,30.0,30,Y,Y,17.83,RENTER,M,0,"1,2",2,0,N,1,0
42,610.0,M,10.0,30,N,N,9.517999999999999,RENTER,M,3+,3+,0,2,N,1,0
37,611.0,U,10.0,30,N,Y,18.362000000000002,HOME,F,"1,2","1,2",2,0,Y,0,0
42,615.0,U,90.0,40,Y,Y,6.04,RENTER,F,"1,2","1,2",1,2,N,1,0
43,630.0,M,70.0,20,Y,Y,10.959000000000001,RENTER,F,"1,2","1,2",0,2,N,1,0
43,635.0,U,0.1,40,N,Y,11.036,HOME,F,"1,2","1,2",3,2,N,0,0
46,619.0,M,10.0,60,Y,N,11.035,HOME,F,"1,2","1,2",0,0,Y,0,0
32,630.0,U,30.0,40,N,Y,6.409,HOME,F,"1,2","1,2",2,0,Y,0,0
31,603.0,U,10.0,50,N,N,12.343,HOME,M,"1,2","1,2",4,0,Y,0,0
45,620.0,M,30.0,40,N,Y,15.59,RENTER,F,"1,2","1,2",0,0,N,1,1
30,610.0,U,0.1,40,Y,Y,0.5720000000000001,HOME,M,"1,2","1,2",0,2,Y,0,0
40,631.0,M,70.0,20,N,Y,17.04,HOME,M,"1,2","1,2",1,1,Y,0,0
40,607.0,M,30.0,20,N,Y,2.101,RENTER,M,"1,2","1,2",1,0,N,1,0
44,600.0,U,50.0,60,Y,Y,6.877000000000001,HOME,M,"1,2","1,2",1,0,Y,0,0
43,631.0,M,70.0,20,N,Y,4.059,HOME,M,"1,2","1,2",0,0,Y,0,0
50,604.0,U,50.0,30,Y,Y,2.78,HOME,M,"1,2","1,2",2,0,U,0,0
45,605.0,M,0.1,20,Y,Y,2.061,HOME,M,"1,2","1,2",0,2,Y,0,0
43,635.0,M,10.0,60,Y,N,25.775,COOP,M,"1,2","1,2",0,0,Y,1,0
49,606.0,U,50.0,30,N,Y,17.936,HOME,F,"1,2",3+,0,1,N,0,0
31,630.0,U,0.1,40,N,Y,4.894,HOME,M,"1,2","1,2",1,2,Y,0,0
44,612.0,M,70.0,40,N,Y,12.238,RENTER,F,"1,2","1,2",0,2,N,1,0
42,609.0,U,30.0,20,Y,N,13.685,RENTER,F,"1,2","1,2",0,0,N,1,0
43,610.0,X,10.0,40,N,Y,12.119000000000002,HOME,M,"1,2","1,2",0,0,U,0,0
43,604.0,U,30.0,40,Y,Y,10.267999999999999,HOME,F,"1,2",3+,1,0,Y,0,0
34,606.0,U,70.0,40,Y,Y,10.088,HOME,M,"1,2","1,2",0,0,Y,0,0
49,605.0,U,0.1,60,N,Y,10.498,HOME,F,"1,2","1,2",1,1,Y,0,0
48,600.0,X,30.0,20,N,Y,14.575999999999999,RENTER,F,"1,2","1,2",1,1,N,1,1
31,614.0,U,0.1,30,N,Y,8.15,HOME,M,"1,2","1,2",0,0,Y,0,0
33,621.0,U,50.0,60,N,N,17.296,HOME,M,"1,2",3+,0,0,N,0,0
38,620.0,M,10.0,40,N,N,14.495999999999999,HOME,M,"1,2","1,2",0,5,N,0,1
30,603.0,M,30.0,50,Y,Y,18.312,HOME,M,"1,2","1,2",4,0,Y,0,0
31,629.0,M,70.0,20,Y,N,19.007,HOME,M,"1,2","1,2",0,1,Y,0,0
43,609.0,M,70.0,50,N,N,10.248,RENTER,F,"1,2","1,2",0,4,N,1,1
45,603.0,M,10.0,60,N,Y,16.212,RENTER,M,"1,2","1,2",0,1,N,1,0
46,618.0,M,10.0,50,Y,N,14.175999999999998,RENTER,M,"1,2","1,2",1,0,N,1,0
50,615.0,U,10.0,60,N,N,11.185,HOME,M,"1,2","1,2",0,0,U,0,0
46,639.0,U,30.0,30,Y,Y,19.23,RENTER,M,"1,2","1,2",1,0,N,1,0
47,624.0,U,0.1,50,N,N,8.257,HOME,F,"1,2","1,2",2,0,N,0,0
41,616.0,M,30.0,60,N,Y,8.969,HOME,F,0,"1,2",0,0,N,0,0
42,604.0,U,30.0,30,N,Y,13.619000000000002,HOME,M,"1,2","1,2",1,1,Y,0,0
31,637.0,U,30.0,60,N,Y,18.8,RENTER,M,"1,2","1,2",0,3,N,1,0
48,611.0,U,50.0,20,N,Y,18.028,HOME,M,"1,2","1,2",0,0,U,0,0
31,607.0,M,50.0,70,N,N,16.787,RENTER,M,"1,2",3+,0,0,N,1,0
30,631.0,M,30.0,30,N,N,16.793,RENTER,F,"1,2","1,2",0,2,N,1,0
32,609.0,M,10.0,40,Y,Y,11.737,HOME,M,"1,2",3+,0,4,Y,0,0
40,626.0,U,70.0,60,Y,Y,18.62,HOME,M,"1,2","1,2",0,0,Y,0,0
44,601.0,M,50.0,70,N,Y,15.757,HOME,M,"1,2","1,2",0,0,Y,0,0
36,605.0,U,50.0,40,Y,N,18.237000000000002,HOME,M,"1,2","1,2",3,0,Y,0,0
35,618.0,U,0.1,20,N,Y,2.741,HOME,M,"1,2","1,2",3,1,Y,0,0
49,609.0,U,0.1,50,Y,Y,16.495,HOME,F,"1,2","1,2",3,1,Y,0,0
38,604.0,U,10.0,60,N,Y,19.012999999999998,HOME,M,"1,2","1,2",1,2,Y,0,1
35,606.0,M,50.0,40,Y,Y,14.597000000000001,HOME,M,"1,2","1,2",0,2,Y,0,0
40,600.0,M,50.0,50,Y,N,11.218,RENTER,M,"1,2","1,2",1,0,N,1,0
32,635.0,U,70.0,30,N,N,13.876,RENTER,M,0,"1,2",0,2,N,1,0
34,620.0,M,10.0,110,N,N,18.317999999999998,RENTER,F,"1,2","1,2",1,0,N,1,0
41,634.0,M,70.0,30,N,Y,16.472,HOME,M,3+,"1,2",0,0,Y,0,1
43,610.0,M,70.0,70,N,Y,12.802,RENTER,F,"1,2","1,2",0,1,N,1,0
47,634.0,U,30.0,40,Y,N,8.324,RENTER,M,"1,2","1,2",1,0,N,1,1
40,615.0,U,30.0,40,N,N,0.473,RENTER,F,"1,2","1,2",0,1,N,1,0
44,608.0,U,0.1,50,N,Y,13.437000000000001,HOME,M,"1,2",3+,0,4,Y,0,0
48,615.0,M,0.1,50,N,Y,17.366,HOME,F,"1,2","1,2",0,0,N,0,0
46,622.0,M,0.1,40,N,N,1.204,RENTER,F,"1,2","1,2",4,2,N,1,0
39,634.0,M,70.0,70,N,Y,4.865,RENTER,M,"1,2","1,2",0,0,N,1,0
30,611.0,M,0.1,20,Y,N,11.138,RENTER,F,"1,2","1,2",0,3,N,1,0
44,636.0,M,10.0,30,N,Y,17.808,HOME,F,"1,2","1,2",1,1,N,0,0
33,608.0,M,10.0,40,N,N,2.339,HOME,F,"1,2","1,2",3,2,U,0,1
44,629.0,U,30.0,40,N,Y,0.331,HOME,M,"1,2","1,2",0,0,Y,0,0
42,603.0,U,200.0,60,Y,Y,17.469,HOME,M,"1,2","1,2",0,0,N,0,0
41,630.0,U,50.0,30,N,Y,12.468,HOME,M,"1,2","1,2",0,0,U,0,0
47,614.0,U,10.0,30,Y,N,3.715,HOME,M,"1,2","1,2",0,0,Y,0,0
35,610.0,U,30.0,50,N,N,6.489,HOME,F,"1,2","1,2",0,1,Y,0,0
32,631.0,M,30.0,50,Y,Y,16.090999999999998,HOME,M,0,"1,2",0,3,Y,0,0
41,630.0,M,10.0,70,N,N,6.632000000000001,HOME,F,"1,2","1,2",0,4,N,0,0
34,602.0,M,90.0,60,Y,Y,13.640999999999998,RENTER,F,"1,2","1,2",0,1,N,1,0
39,621.0,M,10.0,40,Y,Y,14.309000000000001,HOME,M,"1,2","1,2",0,0,Y,0,1
48,605.0,U,70.0,40,Y,Y,18.000999999999998,COOP,F,"1,2","1,2",0,0,Y,1,0
46,610.0,M,0.1,40,Y,Y,11.29,RENTER,F,"1,2","1,2",3,0,N,1,0
40,600.0,U,30.0,50,N,N,10.357999999999999,HOME,M,"1,2","1,2",0,1,Y,0,1
38,618.0,M,10.0,30,N,Y,13.731,RENTER,M,"1,2","1,2",0,0,N,1,0
49,603.0,M,10.0,20,N,Y,16.179000000000002,HOME,F,"1,2","1,2",3,2,Y,0,1
43,624.0,U,0.1,20,Y,Y,17.69,RENTER,M,"1,2","1,2",0,5,N,1,0
34,607.0,M,10.0,50,Y,Y,16.595,HOME,M,"1,2","1,2",0,0,U,0,0
35,635.0,U,70.0,20,N,N,15.082,HOME,M,"1,2","1,2",1,3,Y,0,1
46,629.0,M,70.0,40,N,Y,8.561,RENTER,F,"1,2","1,2",4,1,N,1,0
34,617.0,M,70.0,20,Y,Y,13.249,HOME,F,"1,2","1,2",0,0,U,0,0
30,621.0,U,0.1,50,N,Y,12.102,HOME,M,"1,2","1,2",1,1,Y,0,0
36,630.0,M,10.0,40,N,Y,12.399000000000001,HOME,M,"1,2","1,2",0,4,Y,0,0
48,629.0,M,50.0,40,Y,Y,15.035,HOME,F,"1,2","1,2",0,0,Y,0,0
34,615.0,M,30.0,30,Y,N,6.8229999999999995,HOME,M,"1,2","1,2",1,0,U,0,0
39,621.0,M,30.0,40,Y,Y,17.033,HOME,F,"1,2","1,2",2,0,Y,0,0
36,601.0,M,30.0,40,N,Y,10.946,HOME,F,"1,2","1,2",2,0,N,0,0
31,602.0,M,10.0,20,Y,Y,11.455,HOME,M,3+,"1,2",1,0,Y,0,0
47,636.0,M,10.0,20,N,N,5.275,RENTER,M,"1,2","1,2",4,0,N,1,0
43,623.0,M,10.0,50,N,N,17.474,RENTER,F,"1,2","1,2",0,0,N,1,0
49,617.0,M,30.0,60,N,N,13.229000000000001,HOME,M,"1,2","1,2",0,0,N,0,0
41,613.0,U,50.0,40,Y,Y,13.110999999999999,RENTER,F,3+,"1,2",0,0,N,1,0
49,626.0,M,70.0,30,Y,Y,0.721,RENTER,M,"1,2","1,2",0,0,N,1,0
35,616.0,U,50.0,30,N,Y,9.099,RENTER,F,"1,2","1,2",0,0,N,1,0
48,607.0,U,0.1,40,Y,N,19.108,RENTER,F,"1,2","1,2",1,0,N,1,0
31,634.0,M,70.0,20,N,N,13.919,HOME,M,"1,2","1,2",4,0,Y,0,0
47,610.0,M,50.0,40,N,N,15.708,RENTER,M,"1,2","1,2",0,0,N,1,0
30,628.0,M,10.0,40,N,N,14.722999999999999,RENTER,F,"1,2","1,2",0,4,N,1,0
45,601.0,M,30.0,60,N,N,14.414000000000001,HOME,M,"1,2","1,2",0,1,Y,0,0
40,628.0,M,30.0,40,N,N,19.654,CONDO,F,"1,2","1,2",0,2,N,1,0
30,626.0,M,30.0,40,N,N,12.270999999999999,RENTER,M,"1,2","1,2",0,0,N,1,0
43,615.0,U,70.0,40,N,Y,7.492999999999999,HOME,F,"1,2",3+,0,2,N,0,0
47,609.0,M,30.0,60,N,N,17.632,RENTER,M,"1,2","1,2",0,1,N,1,0
32,618.0,U,70.0,50,Y,N,19.785999999999998,RENTER,M,"1,2","1,2",2,1,N,1,0
35,613.0,U,70.0,60,N,N,8.09,HOME,F,"1,2",3+,0,0,Y,0,0
32,626.0,M,50.0,40,Y,Y,3.093,HOME,M,"1,2","1,2",1,1,Y,0,0
37,618.0,M,70.0,20,N,N,2.7,RENTER,M,"1,2","1,2",4,2,N,1,0
35,632.0,M,70.0,60,N,Y,15.458,HOME,M,"1,2","1,2",1,0,Y,0,0
41,605.0,M,30.0,60,Y,Y,0.8240000000000001,RENTER,F,"1,2","1,2",1,2,N,1,0
46,639.0,U,70.0,70,N,Y,15.620999999999999,RENTER,F,"1,2","1,2",0,1,N,1,0
37,638.0,U,10.0,40,Y,N,0.062,RENTER,M,"1,2","1,2",1,0,N,1,0
37,632.0,M,30.0,40,Y,Y,12.177999999999999,RENTER,F,"1,2","1,2",0,2,N,1,0
32,618.0,U,50.0,40,N,N,8.745,COOP,M,3+,"1,2",0,0,Y,1,0
31,626.0,U,30.0,20,N,N,14.149000000000001,HOME,F,3+,"1,2",0,0,Y,0,0
41,603.0,U,30.0,30,N,Y,15.918,HOME,M,"1,2","1,2",0,0,Y,0,1
48,634.0,U,0.1,40,N,Y,7.209,RENTER,M,"1,2","1,2",0,0,N,1,0
31,609.0,U,70.0,60,Y,N,6.692,HOME,F,"1,2","1,2",0,1,N,0,0
49,610.0,M,30.0,40,N,Y,11.093,COOP,M,"1,2","1,2",2,1,N,1,0
37,603.0,M,50.0,40,N,Y,0.191,RENTER,F,3+,3+,0,2,N,1,1
38,631.0,M,0.1,20,Y,Y,14.982999999999999,RENTER,F,"1,2","1,2",0,1,N,1,0
39,618.0,M,0.1,40,Y,N,9.677,RENTER,M,"1,2","1,2",0,0,N,1,0
39,623.0,U,70.0,40,Y,N,13.578,RENTER,F,0,"1,2",1,0,N,1,0
33,615.0,M,10.0,30,N,Y,9.699,RENTER,F,"1,2","1,2",0,0,N,1,0
47,622.0,M,30.0,50,Y,Y,18.516,RENTER,F,"1,2","1,2",0,0,N,1,0
34,619.0,U,70.0,40,Y,N,5.412000000000001,HOME,M,"1,2",3+,0,0,Y,0,0
48,619.0,U,10.0,50,Y,N,16.029,HOME,M,"1,2",3+,1,2,N,0,0
48,624.0,M,0.1,60,N,Y,19.486,RENTER,M,"1,2","1,2",0,2,N,1,1
43,621.0,M,70.0,20,N,N,8.777000000000001,HOME,M,"1,2","1,2",0,0,Y,0,0
38,610.0,U,0.1,50,Y,N,12.115,HOME,M,"1,2","1,2",3,0,Y,0,0
34,602.0,M,30.0,20,N,Y,10.133,RENTER,F,"1,2","1,2",1,1,N,1,0
45,603.0,M,10.0,40,N,Y,6.931,RENTER,F,"1,2","1,2",0,0,N,1,0
32,617.0,M,0.1,20,Y,N,10.189,HOME,F,"1,2","1,2",0,0,N,0,0
46,629.0,U,70.0,20,N,N,12.715,HOME,F,"1,2","1,2",1,1,U,0,0
47,616.0,M,10.0,30,N,Y,15.56,HOME,M,"1,2","1,2",3,4,Y,0,0
33,623.0,U,10.0,30,Y,N,2.78,HOME,M,"1,2","1,2",0,0,U,0,0
48,607.0,U,50.0,60,N,N,16.153,RENTER,M,"1,2","1,2",1,0,N,1,0
34,611.0,M,0.1,50,N,Y,10.157,RENTER,M,"1,2","1,2",0,0,N,1,0
36,635.0,U,50.0,20,N,Y,13.606,HOME,M,"1,2",3+,1,1,Y,0,0
38,610.0,M,10.0,40,Y,N,24.521,HOME,F,3+,3+,0,0,Y,0,0
35,611.0,M,30.0,60,N,N,11.056,RENTER,F,"1,2",3+,0,1,N,1,0
47,636.0,M,30.0,30,N,Y,8.662,RENTER,M,"1,2","1,2",0,0,N,1,0
41,638.0,U,10.0,50,N,N,16.452,HOME,F,"1,2","1,2",0,0,Y,0,0
34,633.0,M,0.1,30,N,Y,11.738,HOME,F,"1,2","1,2",0,0,Y,0,0
36,609.0,U,30.0,40,Y,N,18.936,HOME,M,"1,2","1,2",0,0,N,0,0
40,627.0,M,30.0,30,N,N,0.083,HOME,M,"1,2","1,2",0,2,N,0,0
31,632.0,M,50.0,30,N,Y,3.87,RENTER,F,"1,2","1,2",1,2,N,1,0
47,637.0,U,10.0,40,N,Y,14.902000000000001,HOME,M,"1,2","1,2",2,0,Y,0,0
38,617.0,U,50.0,70,Y,N,18.416,RENTER,M,"1,2","1,2",0,0,N,1,1
43,613.0,U,30.0,50,N,Y,14.645,HOME,M,"1,2","1,2",0,0,U,0,0
31,637.0,U,10.0,30,Y,Y,17.004,RENTER,F,"1,2","1,2",1,3,N,1,1
